NStage,RR,TopPres,StoF,DIST_C4H6_T2,RebDuty_T2,Puri_pred,Duty_pred
9,1.3,5.75,6.5,0.981510455,20689.0297,0.9670722,21136.256
9,1.3,5.75,7.5,0.974231722,21466.9901,0.95740044,21868.602
9,1.5,3.75,1.5,0.994925022,10766.4599,0.9963638,11638.304
9,1.5,3.75,2.5,0.994789761,14023.0195,0.99512786,13667.575
9,1.5,3.75,3.5,0.994502476,15770.5724,0.9928032,14935.276
9,1.5,3.75,4.5,0.993583616,15321.6747,0.9880382,15635.942
9,1.5,3.75,6.5,0.988219426,15553.4857,0.97024804,16166.8955
9,1.5,3.75,7.5,0.981566338,15576.7535,0.9593417,16161.672
9,1.5,4.25,1.5,0.99488088,11123.6768,0.99626064,11958.289
9,1.5,4.25,2.5,0.994678388,14627.1339,0.9949781,14215.919
9,1.5,4.25,4.5,0.993101808,16395.4899,0.98791265,16658.908
9,1.5,4.25,5.5,0.991056739,16786.3175,0.9803548,17256.684
9,1.5,4.25,6.5,0.987392748,17060.0754,0.97126377,17631.9
9,1.5,4.25,7.5,0.981358807,17292.7449,0.96128225,17826.217
9,1.5,4.75,1.5,0.994825262,11454.8742,0.9960988,12213.058
9,1.5,4.75,2.5,0.9945451,15183.2185,0.9947783,14681.172
9,1.5,4.75,3.5,0.994012471,17391.0559,0.99237025,16407.602
9,1.5,4.75,4.5,0.992592212,17382.216,0.98763037,17570.592
9,1.5,4.75,5.5,0.990305281,17976.8409,0.98034537,18385.562
9,1.5,4.75,6.5,0.98653219,18451.1422,0.971784,18963.094
9,1.5,4.75,7.5,0.980830764,18881.5812,0.9624483,19344.652
9,1.5,5.25,1.5,0.994753132,11765.7893,0.9958848,12418.676
9,1.5,5.25,3.5,0.993695815,18115.6045,0.9920058,17011.322
9,1.5,5.25,4.5,0.991996644,18303.9931,0.98719484,18386.61
9,1.5,5.25,5.5,0.989431171,19090.468,0.98007643,19409.293
9,1.5,5.25,6.5,0.985467941,19751.9548,0.97188044,20180.885
9,1.5,5.25,7.5,0.979822838,20367.7563,0.9629819,20740.918
9,1.5,5.75,1.5,0.994662171,12060.548,0.9956234,12589.6
9,1.5,5.75,2.5,0.994173434,16195.6259,0.99421406,15424.822
9,1.5,5.75,3.5,0.99331646,18796.5506,0.99152696,17546.395
9,1.5,5.75,4.5,0.991309349,19170.2151,0.98659563,19121.076
9,1.5,5.75,5.5,0.98843277,20137.3749,0.9795481,20342.479
9,1.5,5.75,6.5,0.98422038,20976.4532,0.9715804,21301.773
9,1.5,5.75,7.5,0.978517904,21768.749,0.96295434,22034.729
9,1.7,3.75,1.5,0.994936671,11042.0513,0.99661887,11755.084
9,1.7,3.75,2.5,0.994823054,14294.2364,0.9955565,13820.658
9,1.7,3.75,3.5,0.994586377,16039.9912,0.99366695,15127.13
9,1.7,3.75,4.5,0.993863015,15588.204,0.98987657,15862.998
9,1.7,3.75,5.5,0.992513771,15757.1634,0.9832057,16258.651
9,1.7,3.75,6.5,0.989906245,15821.4538,0.97435415,16437.896
9,1.7,3.75,7.5,0.985206231,15854.6631,0.9645826,16447.89
9,1.7,4.25,1.5,0.99489888,11394.5533,0.99652636,12053.735
9,1.7,4.25,2.5,0.994727372,14894.4591,0.99541605,14342.607
9,1.7,4.25,4.5,0.993452252,16663.4447,0.98970854,16851.379
9,1.7,4.25,5.5,0.991859233,17055.3169,0.9832919,17470.877
9,1.7,4.25,6.5,0.989082469,17334.85,0.9749937,17857.64
9,1.7,4.25,7.5,0.984585858,17576.4779,0.9659443,18059.645
9,1.7,4.75,1.5,0.99485095,11721.3978,0.9963856,12289.734
9,1.7,4.75,2.5,0.99461243,15447.8333,0.99524194,14784.992
9,1.7,4.75,3.5,0.994165746,17656.5077,0.9932884,16542.137
9,1.7,4.75,4.5,0.993012811,17649.8874,0.9894353,17734.021
9,1.7,4.75,5.5,0.991195241,18248.8323,0.9831929,18567.938
9,1.7,4.75,6.5,0.988252609,18729.1143,0.97530144,19152.979
9,1.7,4.75,7.5,0.98384808,19168.953,0.96677095,19536.584
9,1.7,5.25,1.5,0.994788495,12028.6783,0.99620247,12478.57
9,1.7,5.25,3.5,0.993890302,18379.2443,0.9929961,17123.006
9,1.7,5.25,4.5,0.992495434,18571.6287,0.9890587,18525.465
9,1.7,5.25,5.5,0.990420686,19363.8607,0.9829229,19565.656
9,1.7,5.25,6.5,0.987261477,20033.1058,0.975323,20342.55
9,1.7,5.25,7.5,0.982801161,20659.5928,0.9671588,20900.963
9,1.7,5.75,1.5,0.9947095,12320.2121,0.99598205,12634.249
9,1.7,5.75,2.5,0.994288457,16455.6996,0.9947847,15490.95
9,1.7,5.75,3.5,0.993560009,19060.8103,0.99262094,17638.209
9,1.7,5.75,4.5,0.991894403,19438.7783,0.9885696,19239
9,1.7,5.75,5.5,0.989535601,20412.3973,0.98247683,20477.467
9,1.7,5.75,6.5,0.986117179,21260.2393,0.97507155,21441.357
9,1.7,5.75,7.5,0.981511438,22063.3452,0.9671524,22170.797
9,1.9,3.75,1.5,0.994945602,11318.377,0.9968069,11849.6
9,1.9,3.75,2.5,0.994848544,14567.5089,0.99586916,13944.9
9,1.9,3.75,3.5,0.99464893,16310.5808,0.9942835,15286.283
9,1.9,3.75,4.5,0.994061052,15856.4534,0.99122083,16055.6455
9,1.9,3.75,5.5,0.992995792,16025.5296,0.9856266,16475.545
9,1.9,3.75,6.5,0.991003725,16091.0241,0.9776796,16668.943
9,1.9,3.75,7.5,0.987507319,16128.6551,0.96867007,16689.23
9,1.9,4.25,1.5,0.994912725,11666.3755,0.9967229,12131.619
9,1.9,4.25,2.5,0.994765084,15163.3422,0.99573535,14445.115
9,1.9,4.25,4.5,0.993704575,16931.4369,0.9910327,17014.246
9,1.9,4.25,5.5,0.992419625,17326.0818,0.9855874,17653.76
9,1.9,4.25,6.5,0.990227458,17608.9161,0.9780402,18048.912
9,1.9,4.25,7.5,0.986746773,17857.8061,0.96960676,18254.043
9,1.9,4.75,1.5,0.994870892,11988.9251,0.9965981,12353.025
9,1.9,4.75,2.5,0.994664304,15713.2264,0.99557847,14868.773
9,1.9,4.75,3.5,0.994281299,17922.1452,0.99394673,16652.75
9,1.9,4.75,4.5,0.993321226,17918.0803,0.9907708,17872.02
9,1.9,4.75,5.5,0.991828765,18520.1319,0.985428,18723.318
9,1.9,4.75,6.5,0.989457607,19006.0869,0.97818005,19312.969
9,1.9,4.75,7.5,0.985944403,19453.272,0.97017515,19694.432
9,1.9,5.25,1.5,0.994816111,12292.7806,0.9964379,12528.75
9,1.9,5.25,3.5,0.994039644,18643.7461,0.99370635,17214.367
9,1.9,5.25,4.5,0.99286629,18840.0548,0.9904367,18642.488
9,1.9,5.25,5.5,0.991143082,19636.5669,0.98515683,19698.688
9,1.9,5.25,6.5,0.988550311,20312.3877,0.9781286,20478.117
9,1.9,5.25,7.5,0.984918381,20947.2922,0.97044194,21030.979
9,1.9,5.75,1.5,0.994746264,12579.9993,0.9962481,12672.404
9,1.9,5.75,2.5,0.994378672,16717.3427,0.99519587,15543.826
9,1.9,5.75,3.5,0.993748016,19324.1403,0.9934052,17712.8
9,1.9,5.75,4.5,0.992335353,19706.4827,0.9900242,19338.18
9,1.9,5.75,5.5,0.990352592,20686.1836,0.9847687,20592.254
9,1.9,5.75,6.5,0.987505175,21541.5496,0.97789305,21558.021
9,1.9,5.75,7.5,0.98369253,22353.9086,0.9704362,22280.16
11,0.3,3.75,6.5,0.860954744,12865.7158,0.8798674,13500.8955
11,0.3,3.75,7.5,0.805555259,12227.725,0.84006405,13347.284
11,0.3,4.25,4.5,0.964823801,14759.1529,0.9452178,14576.953
11,0.3,4.25,5.5,0.925709427,14813.3432,0.92055833,15052.083
11,0.3,4.25,6.5,0.878309659,14604.3592,0.891678,15326.998
11,0.3,4.25,7.5,0.829056993,14302.3669,0.85597897,15410.133
11,0.3,4.75,3.5,0.990364269,15785.8918,0.9676053,14746.525
11,0.3,4.75,4.5,0.96758855,15738.5298,0.947701,15744.675
11,0.3,4.75,5.5,0.933414968,16068.2369,0.92574227,16450.354
11,0.3,4.75,6.5,0.891482666,16150.4928,0.89990157,16952.707
11,0.3,4.75,7.5,0.847382857,16140.4775,0.86758745,17258.115
11,0.3,5.25,3.5,0.990451201,16475.0867,0.9674169,15571.159
11,0.3,5.25,4.5,0.96939607,16642.64,0.9489481,16783.889
11,0.3,5.25,5.5,0.938905709,17212.5273,0.92892057,17699.986
11,0.3,5.25,6.5,0.901475722,17550.6492,0.9053215,18407.582
11,0.3,5.25,7.5,0.861894772,17799.7736,0.87567747,18915.09
11,0.3,5.75,2.5,0.993177955,14552.6487,0.9805282,14388.682
11,0.3,5.75,3.5,0.990551192,17119.2351,0.96681154,16301.518
11,0.3,5.75,4.5,0.97056311,17486.7489,0.94938195,17713.525
11,0.3,5.75,5.5,0.94311048,18272.1382,0.93072736,18824.705
11,0.3,5.75,6.5,0.909191576,18837.5048,0.9087564,19720.068
11,0.3,5.75,7.5,0.873178739,19317.0591,0.88119334,20410.85
11,0.5,3.75,1.5,0.994946781,9343.86187,0.9919012,10369.19
11,0.5,3.75,2.5,0.994764481,12592.3217,0.9872039,12149.033
11,0.5,3.75,3.5,0.994014161,14366.7172,0.9768013,13215.627
11,0.5,3.75,4.5,0.983843133,14048.6745,0.9590081,13768.791
11,0.5,3.75,5.5,0.957869797,14079.1342,0.9374937,14028.307
11,0.5,3.75,6.5,0.918017438,13776.0974,0.9125403,14094.275
11,0.5,3.75,7.5,0.871623677,13312.7778,0.8813941,13982.052
11,0.5,4.25,1.5,0.994913368,9707.4578,0.9918148,10874.826
11,0.5,4.25,4.5,0.984888641,15074.8366,0.96131074,15022.136
11,0.5,4.25,5.5,0.96351666,15377.0294,0.94255525,15530.769
11,0.5,4.25,6.5,0.930443237,15390.7601,0.92083776,15840.617
11,0.5,4.25,7.5,0.890925663,15256.6504,0.89341676,15961.717
11,0.5,4.75,3.5,0.993575783,15947.6242,0.97719896,15098.081
11,0.5,4.75,4.5,0.985352047,16024.0669,0.9623456,16131.914
11,0.5,4.75,5.5,0.967205244,16558.2555,0.945504,16866.871
11,0.5,4.75,6.5,0.939081708,16838.9446,0.9261079,17397.875
11,0.5,4.75,7.5,0.905111147,16987.1026,0.9015342,17734.957
11,0.5,5.25,1.5,0.994815296,10358.1248,0.9910798,11647.444
11,0.5,5.25,3.5,0.993162261,16667.5042,0.9765543,15872.005
11,0.5,5.25,4.5,0.985419746,16910.9778,0.9624321,17120.041
11,0.5,5.25,5.5,0.969552858,17649.8894,0.94686395,18063.793
11,0.5,5.25,6.5,0.945143986,18162.9798,0.9290522,18796.146
11,0.5,5.25,7.5,0.915523372,18557.3945,0.9065563,19329.5
11,0.5,5.75,2.5,0.994280603,14739.1799,0.98544407,14596.138
11,0.5,5.75,3.5,0.992701911,17341.6465,0.97554433,16556.926
11,0.5,5.75,4.5,0.985148883,17746.709,0.9618595,18004.531
11,0.5,5.75,5.5,0.970778334,18670.3315,0.94710577,19143.402
11,0.5,5.75,6.5,0.949276386,19390.0809,0.93032646,20062.082
11,0.5,5.75,7.5,0.923074924,20002.9899,0.90930015,20775.146
11,0.7,3.75,1.5,0.994971278,9614.23662,0.99370325,10666.339
11,0.7,3.75,2.5,0.994889824,12834.1625,0.99052936,12508.707
11,0.7,3.75,5.5,0.980025937,14441.788,0.9541029,14516.136
11,0.7,3.75,6.5,0.954803294,14366.1078,0.93491495,14619.529
11,0.7,3.75,7.5,0.91942698,14094.0277,0.91081774,14546.05
11,0.7,4.25,1.5,0.994951106,9971.3994,0.99358445,11121.861
11,0.7,4.25,4.5,0.991392136,15257.5129,0.97198343,15412.794
11,0.7,4.25,5.5,0.982070777,15686.2378,0.957314,15951.769
11,0.7,4.25,6.5,0.96224699,15884.1743,0.9406315,16291.682
11,0.7,4.25,7.5,0.933765181,15921.7112,0.91961116,16445.822
11,0.7,4.75,2.5,0.994736261,13985.629,0.9901101,13806.8125
11,0.7,4.75,3.5,0.994185266,16176.5228,0.9834493,15402.455
11,0.7,4.75,4.5,0.991125285,16213.8556,0.97231483,16470.299
11,0.7,4.75,5.5,0.983082318,16837.0815,0.9589819,17231.914
11,0.7,4.75,6.5,0.966788846,17264.69,0.9440233,17787.031
11,0.7,4.75,7.5,0.943306638,17561.3415,0.92523634,18150.14
11,0.7,5.25,1.5,0.994883451,10612.7478,0.9929019,11807.676
11,0.7,5.25,3.5,0.993933437,16893.5124,0.9827482,16131.307
11,0.7,5.25,4.5,0.990730902,17110.0485,0.97194254,17412.7
11,0.7,5.25,5.5,0.983406473,17913.1875,0.9594553,18381.691
11,0.7,5.25,6.5,0.96946207,18542.5323,0.9456151,19134.793
11,0.7,5.25,7.5,0.949605189,19063.153,0.9283743,19688.674
11,0.7,5.75,2.5,0.994484567,14989.1427,0.9888469,14771.831
11,0.7,5.75,3.5,0.993633679,17566.7378,0.98172635,16776.275
11,0.7,5.75,4.5,0.990198468,17955.222,0.9710268,18257.17
11,0.7,5.75,5.5,0.983243161,18928.4524,0.9590248,19421.248
11,0.7,5.75,6.5,0.970863059,19739.1992,0.9458475,20359.516
11,0.7,5.75,7.5,0.953627129,20458.9063,0.92961997,21090.004
11,0.9,3.75,1.5,0.994978687,9891.83428,0.9948719,10917.729
11,0.9,3.75,2.5,0.994923616,13103.0192,0.9925955,12817.431
11,0.9,3.75,4.5,0.993565051,14403.0852,0.9784318,14615.219
11,0.9,3.75,6.5,0.97593912,14727.8682,0.95002735,15081.439
