,NStage_T1,RR_T1,TopPres_T1,StoF,NStage_T2,RR_T2,TopPres_T2,opt_N_total,opt_RebDuty_total,f_all_DIST_C4H8_T1,f_all_RebDuty_T1,f_all_DIST_C4H6_T2,f_all_RebDuty_T2,f_ave_DIST_C4H8_T1,f_ave_RebDuty_T1,f_ave_DIST_C4H6_T2,f_ave_RebDuty_T2,f_std_DIST_C4H8_T1,f_std_RebDuty_T1,f_std_DIST_C4H6_T2,f_std_RebDuty_T2,DIST_C4H8_T1,DIST_C4H6_T1,RebDuty_T1,DIST_C4H6_T2,DIST_SOL_T2,RebDuty_T2,hasIssue,hasERROR,CAPEX,OPEX,TAC,RebDuty_total
32,62,9.802327506513167,3.5068328795621175,2.280910629948041,8,1.501564177779405,3.500695918217727,70.0,29227.33514146888,[0.92755407 0.93572247 0.92191327 0.92792529 0.93709892],"[18660.25976562 20141.12890625 19708.40820312 20985.86328125
 23392.37304688]",[0.98711002 0.98780793 0.98746198 0.98447233 0.98017395],[9560.43652344 8735.36328125 9256.20214844 8871.79492188 6824.85498047],0.9300428032875061,20577.606640625,0.9854052424430847,8649.73037109375,0.005635857262995557,1594.4792994452948,0.002868663094709594,957.4977351362768,0.991211275,0.00836654167,19216.2339,0.991026201,0.999866696,9915.71774,False,False,6254016.9,6668175.22,9183007.99,29131.95164
33,79,9.943258176596586,3.527947135881863,1.950440198757011,10,1.188180707969628,3.500339701106645,89.0,27338.68990203413,[0.93122685 0.93962443 0.9199279  0.92637664 0.93653607],"[17939.75976562 19066.9765625  18677.41210938 19748.84765625
 22072.91992188]",[0.986081   0.98848736 0.98658073 0.98405141 0.98051089],[8571.98730469 7893.13671875 8461.49121094 8028.10986328 6232.8046875 ],0.930738377571106,19501.183203125,0.9851422786712647,7837.50595703125,0.00705273096407883,1412.8230465804243,0.0027121833781808833,841.820793555227,0.995049972,0.00452076462,18691.9551,0.995041481,0.999887722,8672.53511,False,False,6817284.46,6361133.34,9102464.34,27364.49021
34,47,9.96474349508685,3.521405139637457,2.6471095059216223,8,1.8116196264666866,3.5076226818659855,55.00000000000001,31553.03634694881,[0.92786801 0.93253589 0.92341077 0.92982298 0.93716723],"[20107.83984375 21847.86914062 21254.9375     22777.39648438
 25167.00195312]",[0.98757368 0.98779827 0.98836631 0.98475963 0.98226929],"[10328.60058594  9452.30859375  9937.33398438  9637.08007812
  7254.82373047]",0.9301609754562378,22231.008984375,0.9861534357070922,9322.02939453125,0.004597062857610857,1704.4619617279102,0.002308622834600046,1075.3003452213557,0.982269264,0.0173109618,20315.1546,0.982078573,0.999884366,11177.4242,False,False,5871094.31,7107831.17,9468685.11,31492.578800000003
35,42,9.484429546514312,3.508042534482553,2.950964147932018,8,1.9322933973564769,3.5031867189972936,50.0,32489.308466786337,[0.92929864 0.93170792 0.92461514 0.93024182 0.93631393],"[20657.11914062 22455.37695312 21873.296875   23349.12109375
 25796.95898438]",[0.98652297 0.98643667 0.98757553 0.98391682 0.98077673],"[10659.26171875  9840.84179688 10310.31933594 10065.89355469
  7438.36083984]",0.9304354906082153,22826.374609375,0.9850457429885864,9662.93544921875,0.0037783979058643655,1723.3282411268447,0.002450129133573173,1144.948036210938,0.978052232,0.0215291475,20479.6586,0.977842235,0.999893116,11924.7122,False,False,5690983.9,7184347.56,9472776.43,32404.370799999997
36,41,9.636357555849866,3.5000027662866913,2.940920093269622,8,1.946658489856009,3.507522805374042,49.0,32641.44710174334,[0.92891717 0.93107671 0.92402029 0.92998987 0.93604165],"[20792.41992188 22608.4140625  21984.96679688 23495.359375
 25946.12890625]",[0.98673147 0.98664087 0.98778939 0.984056   0.98123711],"[10676.15917969  9851.54882812 10318.91308594 10076.55859375
  7456.76611328]",0.9300091385841369,22965.4578125,0.9852909684181214,9675.98916015625,0.003862382720539208,1730.672261306809,0.0023705821744619757,1142.796503515756,0.976600845,0.022983793,20632.9277,0.976393386,0.999893714,11964.2305,False,False,5681564.91,7242972.28,9527613.64,32597.158199999998
37,52,9.419767714903255,3.501212891667298,2.6463785382011684,8,1.74228770671556,3.502913431530076,60.0,30772.999783950952,[0.92854166 0.93435174 0.92442298 0.92964303 0.93723398],"[19410.09960938 21126.640625   20663.48242188 21998.6640625
 24455.17382812]",[0.98692268 0.98725468 0.98767895 0.98434108 0.98077929],"[10234.15039062  9375.38476562  9871.36816406  9554.47070312
  7175.56640625]",0.930838680267334,21530.812109375,0.9853953361511231,9242.1880859375,0.004496856838190836,1684.2692062369554,0.002585503253301273,1073.8755738037764,0.987646537,0.0119325514,19613.0938,0.987446761,0.999882499,11025.0671,False,False,5949421.35,6875342.89,9267693.29,30638.1609
38,62,9.802327506513167,3.5057046615892413,2.280910629948041,11,1.3168483144234524,3.50805304760432,73.0,28896.012945214632,[0.92755437 0.93572372 0.92191452 0.92792439 0.93709695],"[18658.87695312 20140.9140625  19707.04882812 20984.49804688
 23391.27148438]",[0.9853242  0.988208   0.98634815 0.98417795 0.9812004 ],[9196.45898438 8398.28027344 8991.99414062 8574.83203125 6435.89160156],0.9300427913665772,20576.521875,0.9850517392158509,8319.49140625,0.0056352968909783715,1594.513061234721,0.0023372303813523083,983.9397141503282,0.991208143,0.00836990727,19215.5029,0.99120792,0.99990737,9694.30898,False,False,6346403.71,6595738.8,9147721.68,28909.81188
39,80,9.874288569331167,3.5004122498871157,1.950440198757011,17,1.1091655703283443,3.501006775302533,97.0,26896.50979149162,[0.93139249 0.93962485 0.91957122 0.92601144 0.93614143],"[17832.38671875 18979.7890625  18581.9375     19617.62695312
 21957.37890625]",[0.98540872 0.9872601  0.98725152 0.98484921 0.98393863],[8176.93505859 7538.03125    8141.93310547 7855.68310547 5800.84960938],0.9305482864379883,19393.823828125,0.9857416391372681,7502.68642578125,0.007147850020375941,1406.4545865982336,0.0013223883344410379,881.5159667852005,0.995171411,0.0044046509,18592.765,0.995171474,0.999891322,8637.62717,False,False,7085905.37,6315778.96,9165126.4,27230.39217
40,80,9.892652193339307,3.5028872289962814,1.9358509149575878,14,1.1091655703283443,3.501006775302533,94.0,26946.661466664118,[0.93093908 0.93919343 0.91900933 0.92556196 0.9357754 ],"[17809.703125   18947.44335938 18542.53320312 19585.890625
 21914.81445312]",[0.98545152 0.9883188  0.98682654 0.98453182 0.98319572],[8272.64550781 7630.35498047 8233.35546875 7868.40869141 5928.16845703],0.9300958395004273,19360.076953125,0.9856648802757263,7586.58662109375,0.00720001834556824,1401.4263292162018,0.0017786982208753846,862.6328180442013,0.995029598,0.00454602694,18581.1394,0.995029652,0.999890379,8579.46139,False,False,6976614.9,6308115.49,9113515.62,27160.60079
41,75,9.287374083870114,3.535873833370555,2.176160867563078,8,1.5336248045041403,3.5007574912713295,83.0,28153.245133945416,[0.92981738 0.93830234 0.92036837 0.92626327 0.93596858],"[17817.32421875 19095.96875    18870.109375   19764.42382812
 22307.32421875]",[0.98814642 0.9886983  0.98845136 0.9852072  0.98225296],[9477.09765625 8648.86230469 9163.90234375 8786.37109375 6834.8515625 ],0.9301439881324768,19571.030078125,0.9865512490272522,8582.2169921875,0.006499442887285641,1504.470943907732,0.0024918527782022406,920.7144715779509,0.995776269,0.00379109923,18364.4373,0.995604252,0.999860983,9604.94792,False,False,6563668.58,6412546.64,9051894.94,27969.385220000004
42,73,9.172786293802714,3.5057046615892413,2.280910629948041,11,1.3168483144234524,3.50805304760432,84.0,28133.803271112785,[0.93123806 0.93973351 0.9230119  0.92833811 0.93757027],"[17983.45898438 19345.36132812 19123.2734375  20014.953125
 22604.51171875]",[0.9853242  0.988208   0.98634815 0.98417795 0.9812004 ],[9196.45898438 8398.28027344 8991.99414062 8574.83203125 6435.89160156],0.9319783687591553,19814.31171875,0.9850517392158509,8319.49140625,0.006092760779125254,1541.0998101285124,0.0023372303813523083,983.9397141503282,0.995931953,0.00364120191,18462.3269,0.995931496,0.999906291,9575.65334,False,False,6599877.35,6358087.29,9011995.67,28037.98024
43,74,9.384371351575718,3.5256771668879407,2.1814261398231034,8,1.5336248045041403,3.5043353118711313,82.0,28294.91997609272,[0.93023562 0.93879819 0.92130011 0.92709738 0.93671185],"[17937.78125    19230.83203125 18979.34765625 19924.31445312
 22447.63476562]",[0.98811018 0.98866802 0.98842376 0.98518652 0.98219359],[9487.14941406 8657.93847656 9173.77636719 8795.62695312 6840.20019531],0.9308286309242249,19703.98203125,0.9865164160728455,8590.93828125,0.00637483549932594,1512.9182266462697,0.0025005183116094637,922.4277698675728,0.995378813,0.00419124446,18497.1509,0.995206136,0.999861776,9637.84128,False,False,6561214.02,6454265.86,9092627.14,28134.99218
