,NStage_T1,RR_T1,TopPres_T1,StoF,NStage_T2,RR_T2,TopPres_T2,opt_N_total,opt_RebDuty_total,f_all_DIST_C4H8_T1,f_all_RebDuty_T1,f_all_DIST_C4H6_T2,f_all_RebDuty_T2,f_ave_DIST_C4H8_T1,f_ave_RebDuty_T1,f_ave_DIST_C4H6_T2,f_ave_RebDuty_T2,f_std_DIST_C4H8_T1,f_std_RebDuty_T1,f_std_DIST_C4H6_T2,f_std_RebDuty_T2,DIST_C4H8_T1,DIST_C4H6_T1,RebDuty_T1,DIST_C4H6_T2,DIST_SOL_T2,RebDuty_T2,hasIssue,hasERROR,CAPEX,OPEX,TAC,RebDuty_total
23,59,9.889107722005855,3.500810779310067,2.136353911615142,8,1.0771882519798848,3.5086108531850546,67.0,30844.126126449126,[0.9607051  0.96816313 0.94298255 0.95791084 0.97133285],"[17667.53515625 18881.45117188 19007.11132812 20278.18359375
 22729.0703125 ]",[0.98589283 0.98811847 0.98719168 0.98513436 0.97886378],"[14034.58398438 10930.33886719 11754.99609375 11631.93457031
  7305.40625   ]",0.960218894481659,19712.6703125,0.9850402235984802,11131.451953125,0.009892278153576644,1719.8715521092554,0.003255415899342993,2179.2906154077273,0.992372785,0.00743817135,18364.3645,0.992277932,0.999933503,9224.68769,False,False,5909646.4,6378008.1,8754364.4,27589.052190000002
24,41,9.76671755925374,3.5004190613008577,2.475315734196436,8,1.250201276777631,3.506120249386635,49.0,32651.68067014042,[0.95956165 0.96454185 0.94628507 0.95943558 0.97127825],"[18471.27734375 20083.59960938 20067.75585938 21166.20507812
 23792.09375   ]",[0.98556131 0.98759812 0.98720157 0.98551697 0.97928226],"[15201.8203125  11770.359375   12572.78222656 12498.35839844
  7634.15869141]",0.96022047996521,20716.186328125,0.9850320458412171,11935.49580078125,0.008199931087163322,1762.042435412218,0.002995559738570666,2446.2459024303507,0.979073652,0.0207442849,18772.231,0.978972146,0.999942592,10396.8443,False,False,5283929.89,6633182.46,8757928.88,29169.0753
25,80,9.881779054771563,3.500314641348639,1.853112515503462,20,0.9518877320562465,3.500203603298353,100.0,28774.080331533234,[0.96447009 0.97155231 0.93859667 0.95586163 0.9696359 ],"[16994.61523438 17748.68945312 18030.61914062 19119.5390625
 21549.88671875]",[0.98492557 0.98630768 0.98635441 0.9834916  0.98515922],"[12180.4453125  10132.08496094 10828.23046875 11089.5390625
  6196.7421875 ]",0.9600233197212219,18688.669921875,0.9852476954460144,10085.4083984375,0.012012613126155924,1584.8422742745406,0.0010529818678264146,2052.9562241563895,0.996569396,0.00323764365,17911.8348,0.9965694,0.999947936,8314.07268,False,False,6967622.79,6144447.97,8946232.24,26225.90748
26,68,9.931983819420147,3.5070212321930674,1.9949060464152546,9,1.0216819986371901,3.5099312609057542,77.0,30039.088401798435,[0.96195692 0.96970171 0.94114333 0.95707816 0.97084481],"[17373.30859375 18367.00976562 18566.51757812 19803.359375
 22226.75585938]",[0.9862082  0.98885006 0.98741388 0.98512334 0.98096323],"[13458.45214844 10570.87792969 11417.69335938 11314.26074219
  7097.19091797]",0.9601449847221375,19267.390234375,0.9857117414474488,10771.69501953125,0.010766321231019506,1669.404717393121,0.0026790805780433527,2072.3254176979003,0.994586734,0.00522148719,18194.4789,0.994581011,0.999950471,8753.48467,False,False,6246460.21,6275640.18,8787434.29,26947.96357
27,46,9.79508065141585,3.5115769738718816,2.366623748255337,8,1.2002165179825472,3.5104277030647544,54.0,32088.803363689323,[0.95948964 0.96541137 0.9451074  0.95878613 0.97126973],"[18192.46679688 19686.20703125 19722.58007812 20903.43554688
 23458.51953125]",[0.9857589  0.98784685 0.98729181 0.98548627 0.97935814],"[14864.40820312 11515.390625   12325.75390625 12237.48144531
  7537.78710938]",0.9600128531455994,20392.641796875,0.9851483941078186,11696.1642578125,0.008715644016293954,1757.8008620329151,0.0030295172763580795,2368.626468436056,0.984110024,0.0157043477,18626.2728,0.984010744,0.999939705,10027.8147,False,False,5453798.42,6548719.83,8741772.91,28654.0875
28,80,9.889147498279344,3.5002627736844683,1.8571209571879785,17,0.8894187895642305,3.5033550264008855,97.0,28888.752567905525,[0.96464479 0.97171551 0.93890822 0.95606345 0.96977443],"[17017.11914062 17773.26367188 18056.36132812 19144.06640625
 21574.01757812]",[0.98445266 0.98746282 0.98590475 0.98320574 0.98456532],"[12344.85742188 10108.51367188 10952.67089844 11117.57421875
  6355.31445312]",0.96022127866745,18712.965625,0.9851182579994202,10175.7861328125,0.011953923615559406,1585.025578596348,0.0014506576527349233,2039.4074842563514,0.996601684,0.00320538882,17930.5698,0.996601693,0.999948057,8215.70524,False,False,6867544.01,6120118.13,8881659.24,26146.27504
29,75,9.856224880508917,3.505546410621984,1.9301219015064155,8,0.9876734959962229,3.5048474097174402,83.0,29566.25164135219,[0.96356124 0.97102398 0.94009638 0.9566161  0.97032893],"[17149.47070312 18002.06445312 18284.18554688 19429.703125
 21858.24804688]",[0.98617619 0.98839754 0.98724979 0.98491734 0.97887075],"[13232.75683594 10413.41015625 11242.10644531 11099.30859375
  7119.99853516]",0.9603253245353699,18944.734375,0.9851223230361938,10621.51611328125,0.011383961843596588,1629.2132820584507,0.0033313057601370194,1986.7526049074017,0.996273875,0.00353341014,18005.889,0.996185982,0.99992728,8490.59849,False,False,6425212.25,6187461.28,8771134.24,26496.48749
30,53,9.971271387351617,3.504847591740898,2.2035370870562225,9,1.116971935383747,3.500738265698074,62.0,31310.968788444567,[0.9598726  0.96686155 0.94380802 0.95830357 0.97145194],"[17933.64648438 19264.83984375 19313.43945312 20586.0390625
 23083.07421875]",[0.98598874 0.98860556 0.98738676 0.98537642 0.98105913],"[14239.45019531 11086.96484375 11926.75878906 11842.17382812
  7278.45458984]",0.9600595355033874,20036.2078125,0.9856833219528198,11274.76044921875,0.00941577744744238,1739.1880912693282,0.0025695043333842484,2260.184628716095,0.989065914,0.0107461156,18574.1085,0.989060246,0.999956011,9484.1852,False,False,5755475.26,6470748.19,8785109.99,28058.2937
31,77,9.966641281889643,3.502649044970594,1.870923214455137,8,0.9590101602797088,3.500031575778023,85.0,29319.397447777672,[0.96384269 0.97120887 0.93940896 0.95631284 0.97011232],"[17126.62890625 17921.1796875  18170.59179688 19319.83789062
 21737.32617188]",[0.98619694 0.98842877 0.98720855 0.98479533 0.97874498],"[12982.12988281 10256.70605469 11085.94335938 10936.52441406
  7060.13037109]",0.9601771354675293,18855.112890625,0.9850749135017395,10464.28681640625,0.011662705052775934,1603.220506615842,0.003382480090660918,1927.7121045376255,0.996183697,0.0036233576,18045.5026,0.996098418,0.999925616,8298.0337,False,False,6503982.86,6176918.02,8792265.81,26343.5363
32,80,9.881779054771563,3.50013989262306,1.853112515503462,19,0.9505024191613746,3.500209820679477,99.0,28830.787488757855,[0.96447009 0.97155219 0.93859643 0.95586151 0.96963578],"[16994.4140625  17748.6953125  18030.43945312 19119.40429688
 21549.796875  ]",[0.98513228 0.98703128 0.98655093 0.983841   0.98562902],"[12262.63769531 10149.12011719 10896.02246094 11138.76074219
  6264.64111328]",0.9600232005119324,18688.55,0.9856369018554687,10142.23642578125,0.01201266447817925,1584.85974174914,0.0011189012559943094,2053.9303024467313,0.996569738,0.00323732121,17911.7754,0.996569744,0.999947941,8304.95281,False,False,6937811.91,6142696.08,8932492.96,26216.72821
33,53,9.965243370104133,3.5142884864039714,2.2035370870562225,8,1.1183796272323696,3.501140234131606,61.0,31335.00524418322,[0.95982569 0.96681511 0.94373822 0.95825624 0.9714216 ],"[17937.45703125 19257.21484375 19317.59960938 20588.99023438
 23081.84375   ]",[0.98594475 0.9881025  0.9872967  0.98530746 0.9791773 ],"[14286.18945312 11103.02246094 11921.35351562 11813.49023438
  7367.87597656]",0.9600113749504089,20036.62109375,0.9851657390594483,11298.386328125,0.009427773327563824,1738.3583320176826,0.0031513147267526976,2239.0831306156483,0.98906483,0.0107461863,18570.6704,0.988970392,0.999935615,9469.91499,False,False,5710930.56,6466745.91,8763195.63,28040.58539
34,79,9.860993111266907,3.5015232860572567,1.8702881276540164,8,0.9632771086337807,3.5039234138762785,87.0,29199.235891189943,[0.96421444 0.97138894 0.9387911  0.95593524 0.96971983],"[17010.390625   17784.59570312 18071.94921875 19170.13867188
 21602.05078125]",[0.98625761 0.98846811 0.98726857 0.9848541  0.97889566],"[12989.171875   10262.94433594 11092.14257812 10944.17089844
  7068.63623047]",0.9600099086761474,18727.825,0.985148811340332,10471.41318359375,0.011901964784659,1595.384004261981,0.003344525517606399,1927.1877915497967,0.996661943,0.00314509983,17912.966,0.996576453,0.999925535,8290.92142,False,False,6549667.68,6139187.94,8772906.27,26203.88742
35,80,9.885110836364284,3.5008481403061174,1.8569634972710047,12,0.8828341915574874,3.5057250148794767,92.0,28981.010519126517,[0.96460921 0.97168171 0.9388451  0.95602107 0.96974438],"[17011.95898438 17767.48046875 18051.75       19138.91992188
 21569.15820312]",[0.98503268 0.98905259 0.98635626 0.98374522 0.98262781],"[12640.03027344 10101.97167969 10999.30273438 10966.47558594
  6657.98583984]",0.9601802945137023,18707.853515625,0.9853629112243653,10273.15322265625,0.011965445861300012,1585.163355174152,0.002227432024287748,1985.3883404873097,0.996601292,0.00320571497,17924.8526,0.996601215,0.999948008,8170.52738,False,False,6708266.24,6109899.71,8807392.88,26095.379979999998
36,60,9.889107722005855,3.5015352327611327,2.127070721627635,8,1.0806783400217237,3.5082506974736654,68.0,30801.07596390578,[0.96099609 0.96850163 0.9430517  0.95800185 0.97140956],"[17649.98242188 18842.34765625 18981.08398438 20248.3671875
 22694.61523438]",[0.98600835 0.98819667 0.98728895 0.9852106  0.97909468],"[14009.96386719 10915.94628906 11739.24511719 11619.46582031
  7304.3515625 ]",0.960392165184021,19683.279296875,0.9851598501205444,11117.79453125,0.009938979339815909,1715.925925883516,0.003202002955741624,2171.89356873452,0.992530111,0.00728062992,18353.3897,0.992436307,0.99993341,9198.87951,False,False,5947569.12,6372993.3,8764598.88,27552.26921
