,NStage_T1,RR_T1,TopPres_T1,StoF,NStage_T2,RR_T2,TopPres_T2,opt_DIST_C4H8_T1,opt_RebDuty_total,f_all_DIST_C4H8_T1,f_all_RebDuty_T1,f_all_DIST_C4H6_T2,f_all_RebDuty_T2,f_ave_DIST_C4H8_T1,f_ave_RebDuty_T1,f_ave_DIST_C4H6_T2,f_ave_RebDuty_T2,f_std_DIST_C4H8_T1,f_std_RebDuty_T1,f_std_DIST_C4H6_T2,f_std_RebDuty_T2,DIST_C4H8_T1,DIST_C4H6_T1,RebDuty_T1,DIST_C4H6_T2,DIST_SOL_T2,RebDuty_T2,hasIssue,hasERROR,CAPEX,OPEX,TAC,RebDuty_total
24,80,9.441631448731075,3.5003656202989752,3.4125735944348086,19,1.8126200590695019,3.5000411425779103,0.975551941047739,30209.585471471597,[0.97416443 0.97840583 0.98204237 0.97048539 0.97266161],"[22580.4140625  23272.75976562 23041.33984375 22635.44335938
 25311.26953125]",[0.98252386 0.97314793 0.97944814 0.9793393  0.98586476],[6984.71533203 6857.75048828 7066.80664062 6884.62646484 6412.79882812],0.9755519270896912,23368.2453125,0.9800647974014283,6841.33955078125,0.004152578234790268,1004.8885083222019,0.004205620375942992,226.79605376861463,0.995916449,0.00351599559,21788.4588,0.995916528,0.999916843,7048.22517,False,False,8347228.23,6350115.04,9706659.09,28836.68397
25,80,9.9003518292057,3.506230481192515,3.651285777440034,19,1.9418773655733284,3.50065334396075,0.98159403088334,32074.935821432286,[0.98062563 0.98408866 0.9869954  0.97728068 0.97897971],"[24233.84960938 24705.89648438 24626.35351562 24149.66210938
 27236.515625  ]",[0.98264849 0.97268361 0.97952956 0.97964078 0.98621827],[7191.82666016 7112.78271484 7337.69384766 7130.76025391 6649.3359375 ],0.9815940141677857,24990.45546875,0.9801441431045532,7084.4798828125,0.003514981296317676,1143.4785676138777,0.004459988474082728,231.48815036181566,0.996737729,0.00268996874,23115.3446,0.996737793,0.99992163,7258.24217,False,False,8658446.02,6664455.09,10146144.4,30373.58677
26,80,7.1440573442442625,3.5171981868748907,3.450093731307089,20,1.8313751731493113,3.500720759093789,0.9622055073171134,27334.737272481125,[0.96009648 0.96497768 0.97121394 0.95599431 0.95874506],"[19639.58789062 20665.35546875 19931.56445312 20019.29296875
 22071.94335938]",[0.98271829 0.97234827 0.97983068 0.97967255 0.98583013],[6999.17871094 6931.84619141 7117.2734375  6884.43408203 6413.20068359],0.9622054934501648,20465.548828125,0.980079984664917,6869.18662109375,0.005363551647981,870.2782496092034,0.004472858636747132,241.05057308003876,0.99541614,0.00390641784,18731.579,0.995416214,0.999901823,7071.58149,False,False,7678341.5,5519710.83,8607285.62,25803.160490000002
27,80,9.782419886477902,3.503256996822508,3.4125735944348086,19,1.8126200590695019,3.5000411425779103,0.9771735336366858,30669.80250710088,[0.97590315 0.97999495 0.98331648 0.97227466 0.97437841],"[23050.98828125 23683.0546875  23521.50585938 23027.65625
 25859.11523438]",[0.98252386 0.97314793 0.97944814 0.9793393  0.98586476],[6984.71533203 6857.75048828 7066.80664062 6884.62646484 6412.79882812],0.9771735310554505,23828.4640625,0.9800647974014283,6841.33955078125,0.003977983418706693,1047.346470813958,0.004205620375942992,226.79605376861463,0.995909173,0.00353368923,22262.6006,0.995909251,0.99991837,7044.69272,False,False,8451732.36,6476231.89,9874798.59,29307.29332
28,80,6.434659452751353,3.5015985616143475,3.4129771426847095,20,1.8114109938697671,3.501159575215156,0.9550773279689521,26185.337856459642,[0.95274919 0.95771593 0.96508229 0.94838721 0.95145202],"[18525.26367188 19673.47265625 18766.328125   18970.71484375
 20832.39453125]",[0.98269689 0.97240645 0.97981489 0.97961158 0.98575956],[6968.01074219 6891.51806641 7074.60449219 6847.02978516 6377.35839844],0.95507732629776,19353.634765625,0.9800578713417053,6831.704296875,0.005837504020617132,832.6802683338071,0.004433421971309553,239.92611569404255,0.994554771,0.00473061397,17627.4242,0.994554862,0.999895309,7057.94428,False,False,7428513.28,5235473.3,8222588.46,24685.36848
29,80,7.6678622762110455,3.500926888154187,3.4162613411184575,20,1.8126200590695019,3.5011829739674036,0.965093225659529,27837.3187836646,[0.96309596 0.96795237 0.9735744  0.95910472 0.96173871],"[20190.16210938 21160.21679688 20521.88867188 20522.25
 22620.44921875]",[0.98269075 0.97238177 0.9798038  0.97960794 0.98575228],[6969.8984375  6894.35839844 7077.70068359 6849.63183594 6380.02978516],0.9650932312011719,21002.993359375,0.9800473093986511,6834.323828125,0.005122677594783896,867.6581360443791,0.004439534993665552,239.93096119414318,0.995559004,0.00379993167,19344.1413,0.995559072,0.999906175,7059.71189,False,False,7822954.84,5694850.0,8840575.95,26403.853189999998
30,80,7.788650579252697,3.5000261188149024,3.6640205435424953,20,1.9416902150610664,3.5002247913176534,0.9719810207594497,29304.00254899601,[0.97033709 0.97465885 0.9795258  0.96663964 0.96874362],"[21357.09960938 22250.50585938 21642.67382812 21738.50585938
 24135.44335938]",[0.98278874 0.97179216 0.9797973  0.97988313 0.98606479],[7177.53125    7158.52978516 7350.88525391 7095.92480469 6612.89453125],0.9719810009002685,22224.845703125,0.9800652265548706,7079.153125,0.004600176791900892,997.9454560811369,0.004732036813947934,247.99017118477374,0.996556936,0.00278550495,20223.0832,0.99655699,0.999910268,7278.46032,False,False,8042974.93,5887985.05,9122184.33,27501.54352
31,80,9.99972179348261,3.5044280310750495,3.560213145288834,20,1.8884169596637397,3.5000281509605005,0.9805906052354711,31715.0438695525,[0.97956032 0.9831928  0.98613656 0.97612417 0.97793919],"[23974.21679688 24487.83203125 24401.89257812 23882.69921875
 26941.2421875 ]",[0.98275512 0.97208124 0.97982234 0.97979766 0.98596799],[7089.89404297 7048.65087891 7239.05175781 6993.08496094 6516.65478516],0.9805906057357788,24737.5765625,0.9800848722457886,6977.46728515625,0.0036213137283723574,1126.475180347433,0.004603278086731107,244.42806229207898,0.996444759,0.00299337199,22987.4914,0.996444807,0.999921091,7183.39909,False,False,8659478.22,6646063.47,10128167.9,30170.890489999998
32,80,6.191800916630328,3.501119054731743,3.3940199146825365,20,1.8148186208774566,3.500995350832522,0.952138119834473,25785.442808835654,[0.94974637 0.95469761 0.96249998 0.94526857 0.9484781 ],"[18128.99804688 19308.578125   18352.38085938 18598.95898438
 20383.03320312]",[0.9828788  0.97291213 0.98011464 0.97980577 0.98605758],[6974.84472656 6889.94726562 7071.1171875  6846.46191406 6372.88574219],0.9521381258964539,18954.38984375,0.9803537845611572,6831.0513671875,0.00600376445754418,816.882943667442,0.0043507400817053956,241.63198464692084,0.994071334,0.00519846852,17236.2837,0.994071435,0.999892429,7060.42728,False,False,7339992.47,5139190.92,8090710.55,24296.71098
33,80,8.594150093093635,3.517210071371361,3.6439896396913807,20,1.929654917510187,3.500064589579785,0.9758760895928054,30285.70794967035,[0.97447985 0.9785217  0.98258626 0.97090822 0.97288448],"[22405.36132812 23125.84765625 22744.1484375  22644.0390625
 25224.30078125]",[0.98275739 0.97178733 0.97976398 0.97984034 0.98600566],[7157.34765625 7134.64990234 7326.96386719 7073.39404297 6592.484375  ],0.9758761048316955,23228.739453125,0.9800309419631958,7056.96796875,0.004185800640126579,1024.451684768217,0.004715834919972206,246.9911635746061,0.996642818,0.00273419908,21297.3389,0.996642868,0.999914519,7235.93872,False,False,8275471.41,6172434.63,9500124.19,28533.27762
34,80,9.815174743280524,3.5040806055311022,3.651285777440034,20,1.9418773655733284,3.50065334396075,0.9812747537214538,31951.078364075038,[0.98028022 0.98378247 0.98675436 0.97692251 0.97863424],"[24111.640625   24604.33984375 24503.80273438 24051.93359375
 27100.05859375]",[0.98287719 0.97206444 0.97994804 0.97998101 0.98621386],[7178.62207031 7155.43896484 7347.24951172 7093.52832031 6608.7734375 ],0.9812747597694397,24874.355078125,0.9802169084548951,7076.7224609375,0.0035557876460530664,1133.3211231320129,0.004682549317467914,248.60548225163637,0.996740938,0.00268452676,22995.4154,0.996740982,0.999921324,7271.77688,False,False,8670182.69,6634578.34,10120987.1,30267.192280000003
35,80,8.751320988928626,3.516487745130144,3.4465692663148344,20,1.8311815843772143,3.501549776212051,0.9726559769657014,29470.88427723885,[0.9710722  0.97550279 0.97978503 0.96731156 0.96960831],"[21799.67773438 22570.671875   22207.63476562 21996.046875
 24435.22460938]",[0.98274165 0.97241598 0.9798702  0.97969705 0.98586833],[7000.2109375  6931.39013672 7116.62792969 6884.21435547 6412.71679688],0.972655975818634,22601.851171875,0.9801186442375183,6869.03203125,0.004456166499357156,951.6425752123147,0.004461156083628528,241.18634446297546,0.995976243,0.00342407911,20944.7996,0.9959763,0.999913004,7071.73519,False,False,8186931.16,6114478.66,9406564.88,28016.534789999998
36,80,8.117676015842799,3.5003334517396163,3.4281892969805496,18,1.8320963633565386,3.50008704818441,0.9684355043285431,28529.530686340022,[0.96660441 0.9713127  0.97634548 0.9627189  0.96519595],"[20843.60742188 21743.36328125 21206.765625   21135.48242188
 23352.32617188]",[0.98248017 0.97403371 0.97924358 0.97912258 0.98607671],[7028.00976562 6850.66455078 7078.63134766 6938.85546875 6469.94091797],0.9684354901313782,21656.308984375,0.9801913499832153,6873.22041015625,0.0048450609647916545,896.4246896146356,0.003995828261137397,216.1501674016551,0.99577937,0.00360009911,20000.2958,0.995779458,0.999909496,7068.64114,False,False,7907161.18,5871207.33,9050793.89,27068.93694
37,80,6.994092877296229,3.504263858336652,3.341690608177627,20,1.8151353377303956,3.500386152644976,0.9576169187950585,26602.034436472648,[0.95531797 0.96039683 0.96715361 0.95108783 0.95412838],"[19003.18554688 20067.49023438 19290.140625   19342.3125
 21226.90234375]",[0.98324329 0.97395271 0.98072046 0.98017704 0.98663193],[6978.18457031 6872.00488281 7047.92431641 6831.58349609 6350.43505859],0.957616925239563,19786.00625,0.980945086479187,6816.02646484375,0.0056348971228871525,801.3700645183169,0.004175058717269982,245.03992605368114,0.994732559,0.00459592932,18202.261,0.994732641,0.999899525,7045.62545,False,False,7567530.7,5415852.97,8458869.09,25247.886449999998
