hyper,ave_epoch,epoch,ave_indicator,indicator,ave_score,socre
"(2, 16, 'elu')",475.6,"[599, 322, 551, 425, 481]",0.9926770669577341,"[0.9943343402910003, 0.9920313823984671, 0.9916312588807302, 0.996266211462979, 0.9891221417554935]",2241.7092,"[1973.2593, 2018.6382, 2857.1304, 1618.5316, 2740.9866]"
"(2, 16, 'sigmoid')",280.8,"[178, 74, 561, 363, 228]",0.9628987790399954,"[0.976393216786397, 0.8641254285828739, 0.9933875259533241, 0.9981374149149588, 0.9824503089624234]",3905.5703,"[4027.8872, 8335.585, 2539.697, 1143.153, 3481.5283]"
"(2, 16, 'softplus')",448.0,"[683, 276, 481, 306, 494]",0.9940648368750631,"[0.9943281706423416, 0.9956129592817122, 0.9917411409490483, 0.9973904524494244, 0.9912514610527894]",2024.3314,"[1974.3334, 1497.7966, 2838.311, 1353.0969, 2458.1194]"
"(2, 16, 'tanh')",321.2,"[359, 232, 411, 408, 196]",0.9882465785464436,"[0.9927050554185938, 0.9882976276238926, 0.9798218966558528, 0.9955236143131888, 0.9848846987206907]",2825.017,"[2239.0815, 2446.2676, 4436.4966, 1772.1891, 3231.0496]"
"(2, 17, 'elu')",582.4,"[1377, 306, 592, 316, 321]",0.9940765675645684,"[0.9940482575202882, 0.9914411289783688, 0.9961702193934179, 0.9948682635574053, 0.9938549683733616]",2000.9916,"[2022.4647, 2092.0652, 1932.8, 1897.4855, 2060.1426]"
"(2, 17, 'sigmoid')",224.8,"[121, 58, 463, 276, 206]",0.9673427190119291,"[0.9793465580616633, 0.8776131423381931, 0.9908456836577323, 0.9978249988862611, 0.9910832121157955]",3676.7495,"[3767.516, 7911.055, 2988.2227, 1235.3102, 2481.6438]"
"(2, 17, 'softplus')",1419.4,"[5587, 285, 361, 469, 395]",0.993471294176128,"[0.9961492450401254, 0.9943095616541887, 0.987750030679596, 0.9971772776621891, 0.9919703558445412]",2110.3245,"[1626.7913, 1705.8461, 3456.746, 1407.2795, 2354.959]"
"(2, 17, 'tanh')",315.8,"[318, 366, 274, 354, 267]",0.9899106711657686,"[0.9891031434362799, 0.9944984557645309, 0.9810911269208972, 0.995725482316459, 0.989135147390676]",2635.9395,"[2736.5886, 1677.2944, 4294.6997, 1731.7686, 2739.3472]"
"(2, 18, 'elu')",546.8,"[938, 503, 525, 430, 338]",0.9931928426887424,"[0.9949206925156788, 0.9961427598845589, 0.9874968415552288, 0.996413614599506, 0.99099030488874]",2169.1792,"[1868.3627, 1404.447, 3492.2864, 1586.2616, 2494.5388]"
"(2, 18, 'sigmoid')",246.4,"[125, 316, 325, 316, 150]",0.9897637648884695,"[0.9791046208116343, 0.9948461381684991, 0.9895799109906361, 0.9977545951908471, 0.987533559280731]",2558.1067,"[3789.5186, 1623.4294, 3188.1274, 1255.1443, 2934.313]"
"(2, 18, 'softplus')",1680.4,"[5958, 300, 1393, 520, 231]",0.9950631500362499,"[0.9959687896235712, 0.9948957392501383, 0.9962990236029096, 0.9981841456311351, 0.9899680520734958]",1788.2133,"[1664.4725, 1615.5984, 1900.0199, 1128.7214, 2632.2544]"
"(2, 18, 'tanh')",440.0,"[654, 240, 625, 387, 294]",0.9908915832821912,"[0.9942264638282106, 0.994551770492866, 0.9899715612614203, 0.9942604971127028, 0.9814476237157561]",2475.0103,"[1991.9565, 1669.1473, 3127.6392, 2006.7046, 3579.604]"
"(2, 19, 'elu')",266.6,"[479, 166, 230, 307, 151]",0.9888690178811199,"[0.9938041261361505, 0.9847434017371292, 0.9883166620182934, 0.9962122706195168, 0.9812686288945095]",2691.9102,"[2063.527, 2793.1604, 3375.8525, 1630.1808, 3596.8306]"
"(2, 19, 'sigmoid')",292.4,"[149, 62, 446, 589, 216]",0.9662167456112574,"[0.9775152784853078, 0.8764073094760815, 0.9868011770874688, 0.9976489193362601, 0.9927110436711685]",3799.4219,"[3930.9966, 7949.9316, 3588.1252, 1284.3402, 2243.7158]"
"(2, 19, 'softplus')",1079.8,"[3723, 350, 637, 307, 382]",0.9952082836674385,"[0.9962228795630801, 0.9948656659354677, 0.9971132055951386, 0.9969893367171995, 0.9908503305263074]",1775.358,"[1611.1624, 1620.3508, 1678.0616, 1453.374, 2513.8416]"
"(2, 19, 'tanh')",309.4,"[252, 322, 298, 382, 293]",0.99037877961776,"[0.9883427848197454, 0.9950008975296232, 0.9900188620718597, 0.9920670177159773, 0.986464335951594]",2593.2676,"[2830.4553, 1598.8695, 3120.2544, 2359.199, 3057.56]"
"(2, 20, 'elu')",414.2,"[746, 282, 313, 338, 392]",0.9881569074066597,"[0.9929774596447638, 0.9899553040592576, 0.9798934186909515, 0.9918898404353894, 0.9860685142029371]",2875.8484,"[2196.8784, 2266.394, 4428.627, 2385.399, 3101.9438]"
"(2, 20, 'sigmoid')",427.4,"[451, 422, 531, 442, 291]",0.994575767926654,"[0.9950091361911634, 0.996405803481095, 0.9921288404626026, 0.9980773031751817, 0.9912577563232271]",1919.4633,"[1852.0248, 1355.7134, 2770.8904, 1161.4531, 2457.2349]"
"(2, 20, 'softplus')",374.2,"[486, 332, 453, 576, 24]",0.6818989813594357,"[0.9952213157088384, 0.9958543454095555, 0.9951866112578052, 0.9980720719638957, -0.574839437542916]",7915.6616,"[1812.2289, 1456.0073, 2166.833, 1163.0321, 32980.207]"
"(2, 20, 'tanh')",450.4,"[792, 239, 742, 310, 169]",0.984954803692669,"[0.9938894066968589, 0.9882951346600041, 0.9908227019003002, 0.9937873644146599, 0.9579794107915214]",2992.5586,"[2049.2766, 2446.5283, 2991.9712, 2087.7776, 5387.2397]"
"(2, 21, 'elu')",453.2,"[1250, 26, 385, 313, 292]",0.6383468008067853,"[0.9950862784202016, -0.7329082743134818, 0.9823679342115001, 0.9942398210985707, 0.9529482446171353]",8692.825,"[1837.6558, 29768.352, 4147.167, 2010.3158, 5700.634]"
"(2, 21, 'sigmoid')",238.0,"[135, 63, 432, 378, 182]",0.966754993648127,"[0.979933385353054, 0.8808256348073817, 0.9923116187244789, 0.9981802083331721, 0.9825241210225486]",3772.5632,"[3713.6074, 7806.537, 2738.5298, 1129.9446, 3474.1992]"
"(2, 21, 'softplus')",282.0,"[29, 28, 352, 810, 191]",0.8322113167062508,"[0.6988364020365023, 0.4942837432281103, 0.991329340762642, 0.9984267464003761, 0.9781803511036228]",7661.7607,"[14386.665, 16081.274, 2908.212, 1050.62, 3882.0317]"
"(2, 21, 'tanh')",316.4,"[467, 342, 192, 343, 238]",0.9870052238099787,"[0.9947274629212536, 0.9943967157705836, 0.9628276163282192, 0.9940808851584361, 0.988993438871401]",2882.5786,"[1903.5696, 1692.7324, 6021.576, 2037.8616, 2757.154]"
"(2, 22, 'elu')",446.8,"[739, 315, 468, 356, 356]",0.9924263087893335,"[0.9930799598540242, 0.9922810831794746, 0.9943456849488731, 0.995836173939213, 0.9865886420250825]",2253.746,"[2180.7869, 1986.759, 2348.4968, 1709.1987, 3043.4878]"
"(2, 22, 'sigmoid')",433.8,"[603, 394, 590, 316, 266]",0.9945723570090547,"[0.9954875731768861, 0.9961563220031586, 0.9940108145597215, 0.9976642745292952, 0.9895428007762117]",1909.5277,"[1761.0188, 1401.9757, 2417.04, 1280.1392, 2687.4653]"
"(2, 22, 'softplus')",844.8,"[1238, 961, 849, 950, 226]",0.9954794799311072,"[0.9959579307799287, 0.9960849630347665, 0.9972373119400834, 0.9979726874655511, 0.9901445064352065]",1704.9742,"[1666.7128, 1414.9299, 1641.5945, 1192.6324, 2609.002]"
"(2, 22, 'tanh')",364.6,"[509, 406, 335, 314, 259]",0.9880997590010867,"[0.9915335847432895, 0.9943618795892869, 0.9698122114194792, 0.9943111503192692, 0.9904799689341093]",2819.7307,"[2412.1743, 1697.9863, 5426.4478, 1997.8301, 2564.2146]"
"(2, 23, 'elu')",447.6,"[854, 221, 494, 383, 286]",0.9870811451837331,"[0.994919194696935, 0.9816994719957979, 0.9937512678129621, 0.9936125222230922, 0.971423269189879]",2791.2454,"[1868.6381, 3059.1362, 2468.857, 2116.952, 4442.6436]"
"(2, 23, 'sigmoid')",242.2,"[58, 256, 347, 312, 238]",0.9821545115828805,"[0.9355217057039231, 0.9951535690695694, 0.9902072819735472, 0.9980311662821523, 0.9918588348852108]",2973.6584,"[6656.8022, 1574.2657, 3090.6624, 1175.3057, 2371.256]"
"(2, 23, 'softplus')",714.8,"[1048, 720, 976, 598, 232]",0.9942413303764901,"[0.9951877881486273, 0.993984887650145, 0.9950254375774029, 0.9976261452759707, 0.9893823932303049]",1954.7535,"[1818.5752, 1753.8356, 2202.812, 1290.5455, 2707.9993]"
"(2, 23, 'tanh')",318.0,"[597, 268, 26, 414, 285]",0.9338404609242398,"[0.9928425170631698, 0.9858664243434156, 0.7250164447138256, 0.9926697689328641, 0.9728071495679235]",5577.107,"[2217.8853, 2688.3948, 16377.716, 2267.802, 4333.7373]"
"(2, 24, 'elu')",298.8,"[16, 298, 393, 596, 191]",0.5545407585157124,"[-1.1100116537927125, 0.9889983814336981, 0.9688662326645905, 0.9941683263801903, 0.9306825058927953]",10981.012,"[38080.387, 2371.8943, 5510.8145, 2022.7532, 6919.212]"
"(2, 24, 'sigmoid')",233.6,"[158, 54, 364, 314, 278]",0.9608698896604165,"[0.9839093548142032, 0.854121354566902, 0.9805339478903624, 0.9981346980176016, 0.9876500930130134]",4076.896,"[3325.4133, 8636.999, 4357.515, 1143.9865, 2920.5662]"
"(2, 24, 'softplus')",714.4,"[2248, 702, 18, 538, 66]",0.756395840409282,"[0.995713301750395, 0.9949006134619989, -0.09994080584985476, 0.9967180488753682, 0.8945880438085027]",9227.356,"[1716.4073, 1614.8269, 32755.53, 1517.4429, 8532.576]"
"(2, 24, 'tanh')",310.6,"[353, 348, 355, 293, 204]",0.9769090577168648,"[0.9745000040499651, 0.9791611517596512, 0.9722611408595809, 0.9920798478556018, 0.9665431440595245]",3963.3418,"[4186.287, 3264.4036, 5201.688, 2357.2903, 4807.0405]"
