hyper,ave_epoch,epoch,ave_indicator,indicator,ave_score,socre
"(2, 10, 'elu')",1123.4,"[947, 1217, 1402, 1937, 114]",0.9999089181436439,"[0.9999335682216268, 0.9999378357742444, 0.9999619772593289, 0.9999599778268804, 0.9997512316361391]",149.52525,"[138.15875, 130.96332, 107.56866, 106.88627, 264.0493]"
"(2, 10, 'sigmoid')",36.0,"[45, 39, 33, 28, 35]",0.9870420725534285,"[0.9815990191374211, 0.9875190420315482, 0.9895281433595945, 0.9888189129415682, 0.9877452452970099]",1916.0071,"[2299.381, 1855.6812, 1785.1548, 1786.5435, 1853.2747]"
"(2, 10, 'softplus')",2078.6,"[1603, 1914, 1554, 1163, 4159]",0.9998877126744024,"[0.9998729482715255, 0.9998754264133355, 0.9999081159706439, 0.9998906647527068, 0.9998914079637998]",178.9595,"[191.06483, 185.39261, 167.21838, 176.66547, 174.45622]"
"(2, 10, 'tanh')",1001.6,"[422, 1443, 956, 830, 1357]",0.9999097401606868,"[0.9998803467743312, 0.9999119816399724, 0.9999261096210462, 0.9999336835316248, 0.9998965792364597]",159.80959,"[185.41832, 155.83539, 149.95396, 137.58855, 170.25165]"
"(2, 11, 'elu')",2932.6,"[1841, 2644, 1999, 1919, 6260]",0.999957626344686,"[0.9999611174300749, 0.9999604081597852, 0.9999716679216851, 0.9999620193612525, 0.9999329188506322]",108.8618,"[105.69829, 104.51588, 92.85456, 104.12444, 137.11586]"
"(2, 11, 'sigmoid')",35.8,"[40, 37, 36, 34, 32]",0.9854928658403137,"[0.9836969290522318, 0.9859103762593132, 0.9855584014744929, 0.985705090597065, 0.9865935318184654]",2038.1658,"[2164.3384, 1971.6469, 2096.388, 2020.0508, 1938.4055]"
"(2, 11, 'softplus')",1659.0,"[1516, 1797, 985, 995, 3002]",0.9999020663483253,"[0.9998954523440481, 0.9998995744510196, 0.9999162007398312, 0.9999083702709157, 0.9998907339358125]",167.23904,"[173.31956, 166.4568, 159.69235, 161.72969, 174.9968]"
"(2, 11, 'tanh')",3086.0,"[886, 6260, 1237, 6124, 923]",0.9999513451703692,"[0.9999183306368981, 0.9999697767853338, 0.999966116026575, 0.999983870436476, 0.9999186319665623]",112.98335,"[153.18634, 91.316605, 101.545616, 67.855156, 151.013]"
"(2, 12, 'elu')",594.0,"[1900, 119, 98, 753, 100]",0.9997550123863853,"[0.9999652605522493, 0.9996260657630338, 0.9995993699815028, 0.9999536870360171, 0.9996306785991229]",241.39746,"[99.90838, 321.2011, 349.16907, 114.98015, 321.7286]"
"(2, 12, 'sigmoid')",416.8,"[1940, 37, 36, 36, 35]",0.9903084609140302,"[0.9998872087916204, 0.9896568825889103, 0.9874362303518595, 0.9876513247484474, 0.9869106580893136]",1523.5029,"[180.02304, 1689.2937, 1955.3478, 1877.5078, 1915.3422]"
"(2, 12, 'softplus')",1381.0,"[1335, 1791, 1558, 1227, 994]",0.9998851305267324,"[0.9998685442874914, 0.9998795401804068, 0.9999146120634564, 0.999904274665079, 0.9998586814372288]",180.4346,"[194.34805, 182.30582, 161.19897, 165.30464, 199.01558]"
"(2, 12, 'tanh')",1295.2,"[1366, 1360, 2154, 468, 1128]",0.9999478897494514,"[0.9999622175778458, 0.9999333397953992, 0.99997026448126, 0.9999509543984387, 0.9999226724943131]",120.09497,"[104.19223, 135.61656, 95.126564, 118.32367, 147.2158]"
"(2, 13, 'elu')",2531.8,"[2203, 1605, 1490, 6226, 1135]",0.9999547261353279,"[0.9999696522479363, 0.9999364405013427, 0.9999652292215545, 0.9999817879242595, 0.9999205207815456]",110.00466,"[93.37997, 132.4249, 102.86585, 72.10266, 149.24997]"
"(2, 13, 'sigmoid')",43.4,"[45, 44, 43, 43, 42]",0.9843761685828296,"[0.9848086306123629, 0.9853499218635152, 0.983233672040467, 0.9846548348953613, 0.9838337835024414]",2116.016,"[2089.243, 2010.4783, 2258.8271, 2092.9429, 2128.5884]"
"(2, 13, 'softplus')",2681.4,"[3660, 3148, 1182, 3425, 1992]",0.9999156231188607,"[0.999896828948503, 0.9999098599136685, 0.9999167738587752, 0.9999625601907787, 0.9998920926825785]",153.26164,"[172.17471, 157.70244, 159.14532, 103.38044, 173.90533]"
"(2, 13, 'tanh')",2017.2,"[1226, 2887, 121, 2246, 3606]",0.9998664164191003,"[0.9999433789667725, 0.9999528211548396, 0.999523224371381, 0.9999770807008395, 0.9999355769016691]",167.56151,"[127.549675, 114.091446, 380.90884, 80.885796, 134.37184]"
"(2, 14, 'elu')",1221.0,"[124, 1890, 1302, 1192, 1597]",0.9998748271137765,"[0.9995949644613799, 0.9999487997617942, 0.9999681596234076, 0.9999510320202308, 0.9999111797020709]",166.88812,"[341.14343, 118.85444, 98.43581, 118.22999, 157.77696]"
"(2, 14, 'sigmoid')",2472.8,"[29, 3153, 1720, 864, 6598]",0.997714412974498,"[0.989027249235852, 0.9998780493575351, 0.99990847503793, 0.9998803393646486, 0.9998779518765242]",499.14062,"[1775.6125, 183.43047, 166.89134, 184.81926, 184.94945]"
"(2, 14, 'softplus')",4297.8,"[2227, 6730, 10000, 77, 2455]",0.999729093940792,"[0.9999110627976476, 0.9999170779236523, 0.9999545882865652, 0.9990084099137071, 0.9998543307823876]",232.55168,"[159.8572, 151.25667, 117.55686, 532.0319, 202.05582]"
"(2, 14, 'tanh')",1797.8,"[1714, 5466, 980, 109, 720]",0.9998807301360948,"[0.9999613044203698, 0.9999711432853013, 0.9999356062597619, 0.9996540989037358, 0.9998814978113054]",166.22629,"[105.443825, 89.228355, 139.9864, 314.22992, 182.2429]"
"(2, 15, 'elu')",1370.0,"[1066, 5440, 97, 116, 131]",0.9996040632525102,"[0.9999495883626602, 0.9999612143073612, 0.9992528633981469, 0.9994163335410412, 0.9994403166533409]",300.9739,"[120.35271, 103.44636, 476.8305, 408.18207, 396.0579]"
"(2, 15, 'sigmoid')",1863.4,"[29, 29, 5439, 2042, 1778]",0.995268373770384,"[0.9864089922448183, 0.9902691758449148, 0.9999097036517305, 0.9998980337142113, 0.9998559633962448]",830.3917,"[1976.1334, 1638.5294, 165.7674, 170.60818, 200.92033]"
"(2, 15, 'softplus')",2468.4,"[2539, 6045, 1404, 1131, 1223]",0.9998824676867525,"[0.9998760286725865, 0.9998885919636851, 0.9998988869968695, 0.9998927125788221, 0.9998561182217991]",183.05754,"[188.7344, 175.32251, 175.41533, 175.00319, 200.81232]"
"(2, 15, 'tanh')",1389.6,"[125, 87, 4070, 1681, 985]",0.9997528425490565,"[0.9995778384675924, 0.9993552202325354, 0.9999831798741214, 0.9999524971848817, 0.9998954769861509]",225.84187,"[348.281, 421.77917, 71.54489, 116.447784, 171.15652]"
"(2, 16, 'elu')",1204.0,"[2852, 1502, 280, 84, 1302]",0.9998098970738983,"[0.9999469248986976, 0.9999496084350444, 0.9998898843724808, 0.9993586508925518, 0.9999044167707171]",203.2023,"[123.49116, 117.91209, 183.0579, 427.8769, 163.67348]"
"(2, 16, 'sigmoid')",3688.6,"[2122, 10000, 2498, 1791, 2032]",0.9999059526082992,"[0.999881148669173, 0.9999263591480534, 0.9999202689991665, 0.9999216533144989, 0.9998803329106036]",163.15787,"[184.79596, 142.54068, 155.76778, 149.54843, 183.13646]"
"(2, 16, 'softplus')",3122.2,"[2109, 9202, 1491, 1309, 1500]",0.9999035483925676,"[0.9999066049234281, 0.9999433914424173, 0.9999078237942158, 0.9999009396982909, 0.9998589821044853]",164.64722,"[163.81454, 124.97423, 167.48404, 168.1595, 198.80374]"
"(2, 16, 'tanh')",2594.8,"[1277, 1634, 9844, 121, 98]",0.9998369645541991,"[0.9999119400800215, 0.9999376853784576, 0.9999856984838298, 0.9997307973795111, 0.9996187014491759]",192.05501,"[159.0668, 131.12164, 65.971306, 277.2115, 326.90384]"
