hyper,ave_epoch,epoch,ave_indicator,indicator,ave_score,socre
"(2, 15, 'tanh')",479.2,"[295, 1150, 285, 340, 326]",0.9519166144429289,"[0.9662490696305477, 0.9759732452673763, 0.9583539229995587, 0.9686496571805209, 0.8903571771366406]",0.02900308,"[0.021903185, 0.022311192, 0.032940876, 0.021813937, 0.046046223]"
"(2, 16, 'elu')",122.6,"[43, 339, 23, 22, 186]",0.5858697239479475,"[0.14927837615986717, 0.9642175471933766, 0.44417267303485763, 0.4605186695607063, 0.9111613537909297]",0.07789481,"[0.109965935, 0.027227657, 0.12034223, 0.09049012, 0.041448124]"
"(2, 16, 'sigmoid')",1194.6,"[865, 4044, 33, 754, 277]",0.808028748798043,"[0.9749098682894223, 0.9758799035699007, 0.17319043896364084, 0.971649704442331, 0.9445138287249198]",0.04830288,"[0.018884953, 0.022354487, 0.14677459, 0.020743962, 0.032756407]"
"(2, 16, 'softplus')",37.4,"[31, 30, 24, 22, 80]",-0.012907568119530533,"[-0.14099708818611778, -0.33284178281455157, -0.26319814285402643, -0.12433186731286527, 0.7968310405699084]",0.1336524,"[0.12735227, 0.16617455, 0.18141945, 0.13063519, 0.06268052]"
"(2, 16, 'tanh')",381.4,"[524, 591, 275, 325, 192]",0.9629166457269343,"[0.9757169780860182, 0.9748579466791888, 0.9686836858462121, 0.9747025193054077, 0.9206220987178443]",0.025748227,"[0.01857872, 0.02282315, 0.028564949, 0.019595282, 0.03917903]"
"(2, 17, 'elu')",424.0,"[515, 676, 303, 315, 311]",0.9694990385799056,"[0.9769868047371028, 0.9791581984957118, 0.9719207893223343, 0.9658752928743266, 0.953554107470052]",0.02372854,"[0.018086433, 0.02077987, 0.027048338, 0.022758694, 0.029969364]"
"(2, 17, 'sigmoid')",598.6,"[1074, 933, 23, 773, 190]",0.8142067912063915,"[0.9781728879543417, 0.9763733321943023, 0.20930053620867506, 0.9699175221186105, 0.9372696775560282]",0.047893994,"[0.017614186, 0.022124654, 0.14353369, 0.021368288, 0.034829132]"
"(2, 17, 'softplus')",80.4,"[17, 16, 16, 42, 311]",0.371666134764484,"[-0.07442435140629833, 0.05992876223374566, 0.19455130612255012, 0.73106627895715, 0.9472086779152725]",0.10076942,"[0.123581186, 0.13955827, 0.1448662, 0.06389039, 0.03195105]"
"(2, 17, 'tanh')",297.6,"[352, 483, 311, 240, 102]",0.9568287699521074,"[0.9706721268260031, 0.9701132969774281, 0.9730255955632775, 0.9671175662876934, 0.9032152641061348]",0.027482962,"[0.020417603, 0.024883658, 0.026510876, 0.022340603, 0.043262072]"
"(2, 18, 'elu')",239.2,"[414, 395, 188, 176, 23]",0.8179506581290447,"[0.9833364215311111, 0.9764083471528062, 0.9714387631260575, 0.9622252592146738, 0.1963444996205752]",0.042677283,"[0.015390352, 0.022108251, 0.027279513, 0.023944935, 0.12466337]"
"(2, 18, 'sigmoid')",396.4,"[930, 27, 22, 594, 409]",0.6280829933063177,"[0.9809522140782236, 0.1275313615262117, 0.09797301855622609, 0.9693169451122874, 0.96464142725864]",0.07038723,"[0.016454576, 0.1344467, 0.15330556, 0.021580536, 0.026148768]"
"(2, 18, 'softplus')",364.8,"[253, 374, 299, 92, 806]",0.9599470596738533,"[0.9804722794397761, 0.973679869994933, 0.9765757405001134, 0.9212267462965045, 0.9477806621379392]",0.026214559,"[0.016660584, 0.023351738, 0.024704784, 0.034578197, 0.03177749]"
"(2, 18, 'tanh')",306.4,"[378, 476, 306, 237, 135]",0.9525031173630529,"[0.979667601475059, 0.9743886784019671, 0.9608767376114783, 0.9723302664192834, 0.8752523029074764]",0.028314447,"[0.017000385, 0.023035157, 0.031927552, 0.020493465, 0.04911568]"
"(2, 19, 'elu')",359.2,"[433, 447, 506, 334, 76]",0.95243382460531,"[0.9798590068334879, 0.9746383168112203, 0.980924883858096, 0.9727844862276693, 0.8539624292960759]",0.027120564,"[0.016920175, 0.022922618, 0.022293678, 0.020324562, 0.05314179]"
"(2, 19, 'sigmoid')",353.2,"[1003, 31, 25, 681, 26]",0.4045540375197172,"[0.9813507970414568, 0.03499867121244882, 0.02930341106319445, 0.9650480702645144, 0.012069238016971462]",0.095592774,"[0.016281506, 0.14139667, 0.15903395, 0.023032892, 0.1382188]"
"(2, 19, 'softplus')",19.4,"[22, 20, 18, 19, 18]",-0.3785843156339431,"[-0.38549879627762107, -0.4035816615592991, -0.34625875572165743, -0.35523180610150384, -0.4023505585096343]",0.16125038,"[0.1403355, 0.17052735, 0.18728904, 0.1434233, 0.16467671]"
"(2, 19, 'tanh')",303.0,"[410, 467, 293, 255, 90]",0.9513166891163669,"[0.9652752686751367, 0.9776146448555171, 0.9637913444248977, 0.9674120961409003, 0.8824900914853828]",0.028875535,"[0.022216922, 0.02153561, 0.03071527, 0.022240326, 0.04766956]"
"(2, 20, 'elu')",376.6,"[448, 589, 330, 289, 227]",0.9641789153718369,"[0.9780453295748778, 0.9789731691423457, 0.9399668299590768, 0.9717043532502931, 0.9522048949325912]",0.025842547,"[0.01766558, 0.020871906, 0.03954975, 0.02072396, 0.03040154]"
"(2, 20, 'sigmoid')",706.8,"[1321, 1095, 30, 833, 255]",0.7729227163521832,"[0.9756300108153643, 0.9784989899650814, 0.005062780424962332, 0.9705061675622607, 0.9349156329932472]",0.05147203,"[0.018611958, 0.021105938, 0.16100745, 0.02115819, 0.035476618]"
"(2, 20, 'softplus')",28.4,"[33, 31, 27, 25, 26]",-0.6754400991436904,"[-0.59611799748354, -0.712359673079934, -0.7738815326983848, -0.620532474796684, -0.6743088176599092]",0.17814723,"[0.15062496, 0.18835308, 0.21498612, 0.15683456, 0.1799375]"
"(2, 20, 'tanh')",343.8,"[507, 463, 293, 225, 231]",0.9604868796665988,"[0.9784779870899446, 0.979030789457955, 0.9474915254299154, 0.9709436363277291, 0.92649046002745]",0.026805157,"[0.017490648, 0.02084329, 0.03698817, 0.021000689, 0.037702985]"
"(2, 21, 'elu')",144.2,"[306, 21, 346, 31, 17]",0.20227617346896945,"[0.9788641257598047, -0.40006891911275266, 0.9424117669182751, -0.005857017522624686, -0.5039690886978554]",0.10409652,"[0.017333033, 0.17031382, 0.03873602, 0.1235609, 0.17053886]"
"(2, 21, 'sigmoid')",277.4,"[1273, 25, 22, 46, 21]",0.4038044128417503,"[0.9752323615223784, 0.24029631391142847, 0.15385760208150823, 0.44992776091916287, 0.19970802577427305]",0.10169556,"[0.018763192, 0.1254577, 0.14848065, 0.09137403, 0.12440222]"
"(2, 21, 'softplus')",105.8,"[21, 19, 455, 18, 16]",-0.0347575730475798,"[-0.22522796617948004, -0.3687118486110501, 0.9785662065414462, -0.17753590978289435, -0.38087834720592073]",0.12421968,"[0.13196929, 0.16839579, 0.023631847, 0.13369034, 0.16341113]"
"(2, 21, 'tanh')",325.0,"[377, 500, 36, 373, 339]",0.9031071150252675,"[0.9689440131018997, 0.9707992749521651, 0.7405641037806581, 0.9717052927540584, 0.8635228905375565]",0.039984144,"[0.021010535, 0.024596427, 0.08221729, 0.020723615, 0.051372867]"
"(2, 22, 'elu')",281.0,"[432, 372, 230, 178, 193]",0.9456523884046544,"[0.9828757012690768, 0.9668116304731833, 0.9129212804063866, 0.9419857368418136, 0.9236675930328111]",0.031510152,"[0.015601661, 0.026222143, 0.047632582, 0.029674288, 0.03842009]"
"(2, 22, 'sigmoid')",352.4,"[932, 30, 25, 750, 25]",0.3561395715530912,"[0.9823852012905822, -0.06965417506266336, -0.04545936436314024, 0.9673452315377146, -0.05391903563703693]",0.09895164,"[0.015823526, 0.14886647, 0.16504474, 0.02226313, 0.14276032]"
"(2, 22, 'softplus')",25.0,"[29, 27, 24, 23, 22]",-0.7648606276617983,"[-0.6996255571150847, -0.813282578513391, -0.8645625254968115, -0.70501174352064, -0.7418207336630644]",0.18281381,"[0.15543222, 0.19382419, 0.2204127, 0.16087057, 0.18352938]"
"(2, 22, 'tanh')",295.8,"[357, 337, 271, 232, 282]",0.9640960777727539,"[0.9799862578085782, 0.9744061757970319, 0.9580592821379167, 0.9633629926909931, 0.9446656804292497]",0.02584885,"[0.01686664, 0.023027288, 0.033057198, 0.023581581, 0.032711554]"
"(2, 23, 'elu')",205.4,"[271, 388, 59, 271, 38]",0.8482875581236499,"[0.9671542411002974, 0.9786219518098033, 0.8684770328682458, 0.9694637596083607, 0.45772080523154157]",0.04502499,"[0.02160748, 0.021045499, 0.05853949, 0.021528844, 0.10240363]"
"(2, 23, 'sigmoid')",299.6,"[857, 24, 20, 392, 205]",0.6306865426702741,"[0.9861327229599135, 0.1573783478644596, 0.10443515986732765, 0.9660868315321796, 0.9393996511274902]",0.07116859,"[0.014039772, 0.13212699, 0.15275542, 0.022688046, 0.034232724]"
"(2, 23, 'softplus')",17.4,"[20, 17, 17, 17, 16]",-0.29945361728284264,"[-0.18467218553177256, -0.2678347460322521, -0.5391122143485725, -0.13543456376444163, -0.3702143767371744]",0.15723015,"[0.12976678, 0.16207147, 0.20025496, 0.13127862, 0.16277891]"
"(2, 23, 'tanh')",289.8,"[325, 381, 288, 182, 273]",0.9674725693971892,"[0.9764217525676221, 0.9746884031845668, 0.9754935271600859, 0.9679602776977015, 0.9427988863759701]",0.024357473,"[0.018307127, 0.022899974, 0.025269028, 0.022052472, 0.033258766]"
"(2, 24, 'elu')",146.6,"[47, 374, 24, 31, 257]",0.47748145786034435,"[0.14153241619475887, 0.9796633556211367, 0.06619939881272752, 0.24198064572195843, 0.9580314729511399]",0.08454524,"[0.11046542, 0.020526499, 0.15598226, 0.107263766, 0.028488249]"
"(2, 24, 'sigmoid')",100.6,"[33, 28, 24, 26, 392]",0.22350864497072176,"[0.08452163422265646, 0.0012498549314574614, 0.047903042850699795, 0.06277967277197372, 0.9210890200768214]",0.114751935,"[0.114074476, 0.14384794, 0.15750295, 0.1192707, 0.039063632]"
"(2, 24, 'softplus')",75.4,"[21, 31, 18, 16, 291]",-0.20495967497287504,"[-0.456343304928597, -0.7274727458744159, -0.40190810374099195, -0.40372062674447196, 0.9646464064241016]",0.13925907,"[0.14387862, 0.18918245, 0.19112077, 0.14596653, 0.02614693]"
"(2, 24, 'tanh')",503.2,"[473, 1026, 303, 323, 391]",0.9656260489484282,"[0.9762845113294476, 0.9776957949700945, 0.9711226290131031, 0.9639091726661722, 0.9391181367633237]",0.025000846,"[0.01836033, 0.021496542, 0.027430074, 0.023405146, 0.034312144]"
