,Index,NStage_T2,RR_T2,TopPres_T2,StoF_T2,DIST_C4H6_T2,RebDuty_T2,hasERROR_T2
890,1039,12,0.4,5.0,8,0.8682695420000001,17550.1539,False
891,1043,12,0.4,5.5,4,0.988355454,16644.7452,False
892,1044,12,0.4,5.5,5,0.97216798,17655.4269,False
893,1045,12,0.4,5.5,6,0.9465977109999999,18305.029,False
894,1046,12,0.4,5.5,7,0.915261997,18792.9878,False
895,1047,12,0.4,5.5,8,0.8819206909999999,19212.644,False
896,1050,12,0.4,6.0,3,0.994059203,16383.018999999998,False
897,1051,12,0.4,6.0,4,0.988390743,17359.7326,False
898,1052,12,0.4,6.0,5,0.9737549609999999,18553.0241,False
899,1053,12,0.4,6.0,6,0.950940931,19406.2996,False
900,1054,12,0.4,6.0,7,0.922787685,20107.5698,False
901,1055,12,0.4,6.0,8,0.8925853640000001,20742.9451,False
902,1056,12,0.6,3.5,1,0.9949986670000001,7263.937609999999,False
903,1057,12,0.6,3.5,2,0.9949910409999999,10973.3317,False
904,1058,12,0.6,3.5,3,0.994944223,13388.7298,False
905,1059,12,0.6,3.5,4,0.993196209,13380.9086,False
906,1060,12,0.6,3.5,5,0.98137108,13681.1719,False
907,1062,12,0.6,3.5,7,0.9104898109999999,13029.4515,False
908,1063,12,0.6,3.5,8,0.8631774259999999,12430.5667,False
909,1064,12,0.6,4.0,1,0.994997287,7512.1772900000005,False
910,1065,12,0.6,4.0,2,0.994982788,11462.4223,False
911,1066,12,0.6,4.0,3,0.994911745,14123.2522,False
912,1069,12,0.6,4.0,6,0.9610420690000001,14979.1411,False
913,1070,12,0.6,4.0,7,0.927088102,14860.2422,False
914,1071,12,0.6,4.0,8,0.887609306,14617.0784,False
915,1072,12,0.6,4.5,1,0.994995249,7739.8011,False
916,1074,12,0.6,4.5,3,0.994877665,14795.4946,False
917,1076,12,0.6,4.5,5,0.985516262,15934.4266,False
918,1077,12,0.6,4.5,6,0.966870795,16312.908000000001,False
919,1078,12,0.6,4.5,7,0.938859709,16483.7146,False
920,1079,12,0.6,4.5,8,0.9054416259999999,16540.2166,False
921,1080,12,0.6,5.0,1,0.99499214,7950.70907,False
922,1083,12,0.6,5.0,4,0.9932053059999999,16007.5291,False
923,1084,12,0.6,5.0,5,0.986485542,16933.6898,False
924,1085,12,0.6,5.0,6,0.97077764,17534.5759,False
925,1086,12,0.6,5.0,7,0.947080695,17952.5948,False
926,1087,12,0.6,5.0,8,0.918719886,18270.8271,False
927,1090,12,0.6,5.5,3,0.994777681,16004.764,False
928,1091,12,0.6,5.5,4,0.993052486,16773.0673,False
929,1092,12,0.6,5.5,5,0.987018292,17870.1725,False
930,1093,12,0.6,5.5,6,0.973499133,18669.1983,False
931,1094,12,0.6,5.5,7,0.953188685,19306.0494,False
932,1095,12,0.6,5.5,8,0.928636185,19853.877,False
933,1098,12,0.6,6.0,3,0.9946790240000001,16563.0951,False
934,1099,12,0.6,6.0,4,0.992835523,17497.0727,False
935,1100,12,0.6,6.0,5,0.987217773,18755.2116,False
936,1101,12,0.6,6.0,6,0.975231119,19733.3809,False
937,1102,12,0.6,6.0,7,0.9574962370000001,20566.438000000002,False
938,1103,12,0.6,6.0,8,0.936024138,21320.5501,False
939,1104,12,0.8,3.5,1,0.994999107,7546.055359999999,False
940,1105,12,0.8,3.5,2,0.994994776,11253.8097,False
941,1106,12,0.8,3.5,3,0.99497799,13653.858,False
942,1107,12,0.8,3.5,4,0.9946423259999999,13479.3707,False
943,1108,12,0.8,3.5,5,0.9911453309999999,13844.5217,False
944,1111,12,0.8,3.5,8,0.9103467540000001,13231.285,False
945,1112,12,0.8,4.0,1,0.994998182,7790.21247,False
946,1113,12,0.8,4.0,2,0.994989815,11737.8741,False
947,1114,12,0.8,4.0,3,0.994959969,14381.6299,False
948,1116,12,0.8,4.0,5,0.991773248,14997.0695,False
949,1117,12,0.8,4.0,6,0.9812397490000001,15290.7343,False
950,1118,12,0.8,4.0,7,0.9595891870000001,15364.1919,False
951,1119,12,0.8,4.0,8,0.92982361,15286.8482,False
952,1120,12,0.8,4.5,1,0.994996733,8014.033590000001,False
953,1124,12,0.8,4.5,5,0.9920592579999999,16065.4886,False
954,1125,12,0.8,4.5,6,0.9837794940000001,16569.5792,False
955,1126,12,0.8,4.5,7,0.966887632,16900.135,False
956,1127,12,0.8,4.5,8,0.9429789340000001,17104.3305,False
957,1128,12,0.8,5.0,1,0.9949944629999999,8221.32842,False
958,1129,12,0.8,5.0,2,0.9949716820000001,12595.1537,False
959,1131,12,0.8,5.0,4,0.994358944,16160.8823,False
960,1132,12,0.8,5.0,5,0.9921217729999999,17066.9735,False
961,1133,12,0.8,5.0,6,0.9852787690000001,17757.3246,False
962,1134,12,0.8,5.0,7,0.971651003,18307.4984,False
963,1135,12,0.8,5.0,8,0.952119808,18753.2614,False
964,1136,12,0.8,5.5,1,0.9949910590000001,8414.89606,False
965,1138,12,0.8,5.5,3,0.9948552070000001,16256.1525,False
966,1139,12,0.8,5.5,4,0.994211333,16936.8625,False
967,1140,12,0.8,5.5,5,0.992036122,18011.0674,False
968,1141,12,0.8,5.5,6,0.986066095,18873.2947,False
969,1142,12,0.8,5.5,7,0.974659013,19616.3386,False
970,1143,12,0.8,5.5,8,0.9583255909999999,20273.0825,False
971,1146,12,0.8,6.0,3,0.9947942,16806.6908,False
972,1147,12,0.8,6.0,4,0.994030627,17669.0791,False
973,1148,12,0.8,6.0,5,0.9918289220000001,18905.1024,False
974,1149,12,0.8,6.0,6,0.9864156279999999,19928.0661,False
975,1150,12,0.8,6.0,7,0.976537972,20846.3671,False
976,1151,12,0.8,6.0,8,0.9625766590000001,21692.831000000002,False
977,1152,12,1.0,3.5,1,0.994999347,7828.257229999999,False
978,1153,12,1.0,3.5,2,0.9949963470000001,11535.3373,False
979,1154,12,1.0,3.5,3,0.994986134,13931.8702,False
980,1155,12,1.0,3.5,4,0.994879712,13675.4294,False
981,1159,12,1.0,3.5,8,0.944363974,13806.311000000002,False
982,1160,12,1.0,4.0,1,0.994998653,8068.40707,False
983,1161,12,1.0,4.0,2,0.994992744,12015.0141,False
984,1162,12,1.0,4.0,3,0.994974013,14653.8185,False
985,1165,12,1.0,4.0,6,0.9899408959999999,15451.3113,False
986,1166,12,1.0,4.0,7,0.978546032,15668.0102,False
987,1167,12,1.0,4.0,8,0.9583582340000001,15742.8205,False
988,1168,12,1.0,4.5,1,0.9949975790000001,8288.450159999999,False
989,1172,12,1.0,4.5,5,0.993903839,16201.4525,False
990,1173,12,1.0,4.5,6,0.990667705,16717.6607,False
991,1174,12,1.0,4.5,7,0.9822026209999999,17147.9018,False
992,1175,12,1.0,4.5,8,0.9670497929999999,17476.217,False
993,1176,12,1.0,5.0,1,0.994995893,8492.16654,False
994,1179,12,1.0,5.0,4,0.994672124,16369.5495,False
995,1180,12,1.0,5.0,5,0.993777903,17219.0503,False
996,1181,12,1.0,5.0,6,0.990951415,17907.306,False
997,1182,12,1.0,5.0,7,0.984217793,18523.0503,False
998,1183,12,1.0,5.0,8,0.972393279,19065.9451,False
999,1186,12,1.0,5.5,3,0.994902865,16510.9357,False
1000,1187,12,1.0,5.5,4,0.994567073,17146.8113,False
1001,1188,12,1.0,5.5,5,0.993593343,18175.9386,False
1002,1189,12,1.0,5.5,6,0.990959522,19030.5179,False
1003,1190,12,1.0,5.5,7,0.9852684629999999,19816.8996,False
1004,1191,12,1.0,5.5,8,0.975630333,20548.234,False
1005,1194,12,1.0,6.0,3,0.994860084,17056.4031,False
1006,1195,12,1.0,6.0,4,0.994437123,17879.7082,False
1007,1196,12,1.0,6.0,5,0.993363653,19081.6763,False
1008,1197,12,1.0,6.0,6,0.9907903640000001,20095.8724,False
1009,1198,12,1.0,6.0,7,0.985720046,21042.8957,False
1010,1199,12,1.0,6.0,8,0.9775375690000001,21945.5413,False
1011,1200,12,1.2,3.5,1,0.994999505,8110.49206,False
1012,1201,12,1.2,3.5,2,0.9949973,11817.1357,False
1013,1202,12,1.2,3.5,3,0.9949903440000001,14211.7334,False
1014,1203,12,1.2,3.5,4,0.994937238,13926.948,False
1015,1204,12,1.2,3.5,5,0.994624801,14088.3569,False
1016,1206,12,1.2,3.5,7,0.984903517,14270.9681,False
1017,1207,12,1.2,3.5,8,0.967271843,14197.9268,False
1018,1208,12,1.2,4.0,1,0.9949989709999999,8346.65017,False
1019,1209,12,1.2,4.0,2,0.9949945929999999,12292.5429,False
1020,1210,12,1.2,4.0,3,0.9949816309999999,14928.5583,False
1021,1213,12,1.2,4.0,6,0.99299992,15579.7423,False
1022,1214,12,1.2,4.0,7,0.987809989,15847.6789,False
1023,1215,12,1.2,4.0,8,0.9760091909999999,16039.6815,False
1024,1216,12,1.2,4.5,1,0.994998143,8562.96695,False
1025,1219,12,1.2,4.5,4,0.9948527779999999,15782.266000000001,False
1026,1220,12,1.2,4.5,5,0.9944484159999999,16388.7803,False
1027,1221,12,1.2,4.5,6,0.993070641,16864.3752,False
1028,1222,12,1.2,4.5,7,0.989169141,17311.6736,False
1029,1223,12,1.2,4.5,8,0.980744642,17716.6218,False
1030,1224,12,1.2,5.0,1,0.994996836,8763.13106,False
1031,1227,12,1.2,5.0,4,0.9947934070000001,16607.3226,False
1032,1228,12,1.2,5.0,5,0.9943246659999999,17415.7045,False
1033,1229,12,1.2,5.0,6,0.992990995,18069.6179,False
1034,1230,12,1.2,5.0,7,0.989737779,18687.9103,False
1035,1231,12,1.2,5.0,8,0.983303887,19278.963,False
1036,1232,12,1.2,5.5,1,0.994994857,8949.8534,False
1037,1233,12,1.2,5.5,2,0.994976115,13511.7334,False
1038,1234,12,1.2,5.5,3,0.994929051,16770.8425,False
1039,1235,12,1.2,5.5,4,0.994717085,17381.0079,False
1040,1236,12,1.2,5.5,5,0.9941704990000001,18379.2745,False
1041,1237,12,1.2,5.5,6,0.992810049,19206.4235,False
1042,1238,12,1.2,5.5,7,0.989890596,19990.1659,False
1043,1239,12,1.2,5.5,8,0.984563557,20750.6771,False
1044,1242,12,1.2,6.0,3,0.994896645,17311.7231,False
1045,1243,12,1.2,6.0,4,0.994620561,18110.9519,False
1046,1244,12,1.2,6.0,5,0.993978345,19287.0492,False
1047,1245,12,1.2,6.0,6,0.99255187,20281.7974,False
1048,1246,12,1.2,6.0,7,0.989780797,21225.7579,False
1049,1247,12,1.2,6.0,8,0.9851039359999999,22147.662,False
1050,1248,12,1.4,3.5,1,0.99499961,8392.750109999999,False
1051,1249,12,1.4,3.5,2,0.9949979090000001,12099.1114,False
1052,1250,12,1.4,3.5,3,0.994992784,14492.5649,False
1053,1251,12,1.4,3.5,4,0.994959755,14195.3354,False
1054,1252,12,1.4,3.5,5,0.9948095509999999,14300.3223,False
1055,1254,12,1.4,3.5,7,0.990753705,14412.3143,False
1056,1255,12,1.4,3.5,8,0.980987582,14447.27,False
1057,1256,12,1.4,4.0,1,0.994999187,8624.931999999999,False
1058,1257,12,1.4,4.0,2,0.9949957840000001,12570.3436,False
1059,1258,12,1.4,4.0,3,0.99498613,15204.6666,False
1060,1260,12,1.4,4.0,5,0.994736492,15507.4099,False
1061,1261,12,1.4,4.0,6,0.994023805,15743.7606,False
1062,1262,12,1.4,4.0,7,0.991682203,15992.58,False
1063,1263,12,1.4,4.0,8,0.98550591,16234.8525,False
1064,1264,12,1.4,4.5,1,0.994998525,8837.53726,False
1065,1267,12,1.4,4.5,4,0.9948986999999999,16038.597,False
1066,1268,12,1.4,4.5,5,0.994659948,16611.6127,False
1067,1269,12,1.4,4.5,6,0.9939445179999999,17045.869,False
1068,1270,12,1.4,4.5,7,0.99202808,17470.7561,False
1069,1271,12,1.4,4.5,8,0.9876377709999999,17894.6563,False
1070,1272,12,1.4,5.0,1,0.994997476,9034.18779,False
1071,1273,12,1.4,5.0,2,0.994987988,13403.3119,False
1072,1275,12,1.4,5.0,4,0.99485425,16858.3927,False
1073,1276,12,1.4,5.0,5,0.994561305,17638.9959,False
1074,1277,12,1.4,5.0,6,0.993804907,18263.676,False
1075,1278,12,1.4,5.0,7,0.992066083,18862.3824,False
1076,1279,12,1.4,5.0,8,0.988555855,19458.6746,False
1077,1280,12,1.4,5.5,1,0.99499588,9217.55286,False
1078,1282,12,1.4,5.5,3,0.9949451640000001,17034.1063,False
1079,1283,12,1.4,5.5,4,0.994796183,17627.745,False
1080,1284,12,1.4,5.5,5,0.9944381640000001,18602.9773,False
1081,1285,12,1.4,5.5,6,0.9936128740000001,19408.6058,False
1082,1286,12,1.4,5.5,7,0.991931272,20177.3461,False
1083,1287,12,1.4,5.5,8,0.988865144,20938.4796,False
1084,1290,12,1.4,6.0,3,0.994919463,17570.1834,False
1085,1291,12,1.4,6.0,4,0.994721027,18353.3277,False
1086,1292,12,1.4,6.0,5,0.994285793,19511.5668,False
1087,1293,12,1.4,6.0,6,0.993372464,20490.0856,False
1088,1294,12,1.4,6.0,7,0.991672445,21423.7205,False
1089,1295,12,1.4,6.0,8,0.988826807,22345.0746,False
1090,1296,12,1.6,3.5,1,0.994999685,8675.02228,False
1091,1297,12,1.6,3.5,2,0.994998325,12381.1712,False
1092,1299,12,1.6,3.5,4,0.9949714129999999,14470.127,False
1093,1300,12,1.6,3.5,5,0.99488192,14544.7478,False
1094,1302,12,1.6,3.5,7,0.99304372,14547.3176,False
1095,1303,12,1.6,3.5,8,0.988163263,14613.9731,False
1096,1304,12,1.6,4.0,1,0.994999339,8903.23882,False
1097,1305,12,1.6,4.0,2,0.9949966020000001,12848.3227,False
1098,1306,12,1.6,4.0,3,0.994989059,15481.5469,False
1099,1308,12,1.6,4.0,5,0.9948249029999999,15749.3727,False
1100,1309,12,1.6,4.0,6,0.994422172,15946.7084,False
1101,1310,12,1.6,4.0,7,0.9932275209999999,16158.2738,False
1102,1311,12,1.6,4.0,8,0.9900579279999999,16396.2934,False
1103,1312,12,1.6,4.5,1,0.994998796,9112.14524,False
1104,1314,12,1.6,4.5,3,0.9949817940000001,16131.118999999999,False
1105,1315,12,1.6,4.5,4,0.994924777,16301.5478,False
1106,1316,12,1.6,4.5,5,0.9947641509999999,16851.8522,False
1107,1317,12,1.6,4.5,6,0.994325395,17257.52,False
1108,1318,12,1.6,4.5,7,0.99324613,17655.1087,False
1109,1319,12,1.6,4.5,8,0.99083503,18067.311999999998,False
1110,1320,12,1.6,5.0,1,0.994997933,9305.29972,False
1111,1321,12,1.6,5.0,2,0.994990237,13673.9292,False
1112,1323,12,1.6,5.0,4,0.994890067,17116.5789,False
1113,1324,12,1.6,5.0,5,0.994685693,17877.5288,False
1114,1325,12,1.6,5.0,6,0.994194545,18481.1966,False
1115,1326,12,1.6,5.0,7,0.9931336609999999,19060.1404,False
1116,1327,12,1.6,5.0,8,0.991062125,19645.1055,False
1117,1329,12,1.6,5.5,2,0.9949845629999999,14044.9631,False
1118,1330,12,1.6,5.5,3,0.9949558820000001,17298.0133,False
1119,1331,12,1.6,5.5,4,0.994843901,17880.8361,False
1120,1332,12,1.6,5.5,5,0.994587518,18839.5361,False
1121,1333,12,1.6,5.5,6,0.994026306,19628.302,False
1122,1334,12,1.6,5.5,7,0.9929355209999999,20383.964,False
1123,1335,12,1.6,5.5,8,0.991008132,21137.9331,False
1124,1338,12,1.6,6.0,3,0.994934862,17830.29,False
1125,1339,12,1.6,6.0,4,0.994783747,18602.209,False
1126,1340,12,1.6,6.0,5,0.994464482,19745.9692,False
1127,1341,12,1.6,6.0,6,0.9938203659999999,20711.5241,False
1128,1342,12,1.6,6.0,7,0.992666325,21636.2377,False
1129,1343,12,1.6,6.0,8,0.990775238,22552.4724,False
1130,1344,12,1.8,3.5,1,0.99499974,8957.303759999999,False
1131,1345,12,1.8,3.5,2,0.994998625,12663.2928,False
1132,1346,12,1.8,3.5,3,0.99499544,15055.5579,False
1133,1347,12,1.8,3.5,4,0.9949783740000001,14747.0259,False
1134,1348,12,1.8,3.5,5,0.99491815,14804.4112,False
1135,1351,12,1.8,3.5,8,0.9915002270000001,14759.999,False
1136,1352,12,1.8,4.0,1,0.9949994520000001,9181.563470000001,False
1137,1353,12,1.8,4.0,2,0.9949971959999999,13126.365,False
1138,1354,12,1.8,4.0,3,0.994991105,15759.0682,False
1139,1357,12,1.8,4.0,6,0.994612057,16172.9076,False
1140,1358,12,1.8,4.0,7,0.99390759,16352.4591,False
1141,1359,12,1.8,4.0,8,0.992148228,16567.7924,False
1142,1360,12,1.8,4.5,1,0.994998997,9386.77905,False
1143,1362,12,1.8,4.5,3,0.9949851059999999,16404.1549,False
1144,1363,12,1.8,4.5,4,0.99494139,16568.0943,False
1145,1364,12,1.8,4.5,5,0.994824734,17103.1206,False
1146,1365,12,1.8,4.5,6,0.994524785,17487.071,False
1147,1366,12,1.8,4.5,7,0.993833965,17862.9236,False
1148,1367,12,1.8,4.5,8,0.9923728959999999,18257.5817,False
1149,1368,12,1.8,5.0,1,0.994998272,9576.44926,False
1150,1371,12,1.8,5.0,4,0.994913305,17378.4611,False
1151,1372,12,1.8,5.0,5,0.99476136,18125.1668,False
1152,1373,12,1.8,5.0,6,0.994411261,18711.0128,False
1153,1374,12,1.8,5.0,7,0.9936942529999999,19276.0477,False
1154,1375,12,1.8,5.0,8,0.99234604,19848.1636,False
1155,1376,12,1.8,5.5,1,0.99499716,9753.16546,False
1156,1378,12,1.8,5.5,3,0.994963547,17563.7104,False
1157,1379,12,1.8,5.5,4,0.994875733,18138.8912,False
1158,1380,12,1.8,5.5,5,0.9946803740000001,19083.5162,False
1159,1381,12,1.8,5.5,6,0.99426945,19859.7363,False
1160,1382,12,1.8,5.5,7,0.993498958,20603.7052,False
1161,1383,12,1.8,5.5,8,0.99217822,21350.1458,False
1162,1384,12,1.8,6.0,1,0.9949955159999999,9918.90949,False
1163,1386,12,1.8,6.0,3,0.9949459540000001,18091.9248,False
1164,1387,12,1.8,6.0,4,0.9948259690000001,18854.9226,False
1165,1388,12,1.8,6.0,5,0.994578851,19987.773999999998,False
1166,1389,12,1.8,6.0,6,0.99409564,20942.6433,False
1167,1390,12,1.8,6.0,7,0.993252061,21860.1819,False
1168,1391,12,1.8,6.0,8,0.9919039340000001,22771.4344,False
1169,1392,12,2.0,3.5,1,0.994999781,9239.59311,False
1170,1393,12,2.0,3.5,2,0.99499885,12945.4602,False
1171,1394,12,2.0,3.5,3,0.994996228,15337.3183,False
1172,1398,12,2.0,3.5,7,0.994341547,14916.1825,False
1173,1399,12,2.0,3.5,8,0.9930053740000001,14923.4085,False
1174,1400,12,2.0,4.0,1,0.994999537,9459.89921,False
1175,1402,12,2.0,4.0,3,0.994992593,16036.2352,False
1176,1403,12,2.0,4.0,4,0.9949695129999999,15970.6229,False
1177,1405,12,2.0,4.0,6,0.9947183759999999,16412.6321,False
1178,1406,12,2.0,4.0,7,0.9942535790000001,16568.4779,False
1179,1407,12,2.0,4.0,8,0.993167602,16760.5005,False
1180,1408,12,2.0,4.5,1,0.9949991509999999,9661.43003,False
1181,1410,12,2.0,4.5,3,0.9949875420000001,16677.7033,False
1182,1411,12,2.0,4.5,4,0.9949527909999999,16837.168,False
1183,1412,12,2.0,4.5,5,0.9948635440000001,17360.5358,False
1184,1413,12,2.0,4.5,6,0.9946432129999999,17727.2637,False
1185,1414,12,2.0,4.5,7,0.994160415,18085.4825,False
1186,1415,12,2.0,4.5,8,0.9931867670000001,18465.5424,False
1187,1416,12,2.0,5.0,1,0.994998532,9847.62783,False
1188,1417,12,2.0,5.0,2,0.994993115,14215.376,False
1189,1419,12,2.0,5.0,4,0.994929506,17642.723,False
1190,1420,12,2.0,5.0,5,0.9948112240000001,18378.0042,False
1191,1421,12,2.0,5.0,6,0.994546761,18949.8906,False
1192,1422,12,2.0,5.0,7,0.99402437,19502.0384,False
1193,1423,12,2.0,5.0,8,0.9930772459999999,20065.5496,False
1194,1424,12,2.0,5.5,1,0.9949975809999999,10021.041,False
1195,1425,12,2.0,5.5,2,0.994989036,14579.542,False
1196,1426,12,2.0,5.5,3,0.9949692659999999,17829.6317,False
1197,1427,12,2.0,5.5,4,0.994897978,18397.5251,False
1198,1428,12,2.0,5.5,5,0.9947436140000001,19332.6833,False
1199,1429,12,2.0,5.5,6,0.9944263440000001,20097.6665,False
1200,1430,12,2.0,5.5,7,0.9938476829999999,20833.43,False
1201,1431,12,2.0,5.5,8,0.992879372,21572.6268,False
1202,1434,12,2.0,6.0,3,0.994954205,18353.9606,False
1203,1435,12,2.0,6.0,4,0.994856234,19110.1456,False
1204,1436,12,2.0,6.0,5,0.994658212,20233.3939,False
1205,1437,12,2.0,6.0,6,0.9942777420000001,21179.7628,False
1206,1438,12,2.0,6.0,7,0.993629326,22090.6792,False
1207,1439,12,2.0,6.0,8,0.9926082279999999,22997.5177,False
1208,1447,14,0.2,3.5,8,0.720402448,10049.8227,False
1209,1453,14,0.2,4.0,6,0.863330205,13549.0534,False
1210,1454,14,0.2,4.0,7,0.806244972,13040.4337,False
1211,1455,14,0.2,4.0,8,0.75187973,12518.9963,False
1212,1460,14,0.2,4.5,5,0.927261387,15145.2753,False
1213,1461,14,0.2,4.5,6,0.877741952,15078.4828,False
1214,1462,14,0.2,4.5,7,0.826423569,14887.4583,False
1215,1463,14,0.2,4.5,8,0.7771073620000001,14675.9845,False
1216,1468,14,0.2,5.0,5,0.9337710640000001,16243.9137,False
1217,1469,14,0.2,5.0,6,0.889147604,16453.3154,False
1218,1470,14,0.2,5.0,7,0.8423766890000001,16538.1147,False
1219,1471,14,0.2,5.0,8,0.7977122659999999,16601.5263,False
1220,1475,14,0.2,5.5,4,0.972228092,16444.9904,False
1221,1476,14,0.2,5.5,5,0.938792673,17252.6122,False
1222,1477,14,0.2,5.5,6,0.898275163,17707.9715,False
1223,1478,14,0.2,5.5,7,0.8555846659999999,18041.115,False
1224,1479,14,0.2,5.5,8,0.814448847,18347.848,False
1225,1484,14,0.2,6.0,5,0.942933199,18189.8497,False
1226,1485,14,0.2,6.0,6,0.9057032279999999,18866.68,False
1227,1486,14,0.2,6.0,7,0.866429685,19424.0066,False
1228,1487,14,0.2,6.0,8,0.828413437,19952.0814,False
1229,1495,14,0.4,3.5,8,0.8011273790000001,11449.8682,False
1230,1501,14,0.4,4.0,6,0.9238702240000001,14470.3102,False
1231,1502,14,0.4,4.0,7,0.8775283779999999,14155.6296,False
1232,1503,14,0.4,4.0,8,0.8296819999999999,13768.5578,False
1233,1508,14,0.4,4.5,5,0.9671796340000001,15707.4157,False
1234,1509,14,0.4,4.5,6,0.93400611,15887.4448,False
1235,1510,14,0.4,4.5,7,0.893744192,15879.9854,False
1236,1511,14,0.4,4.5,8,0.85158896,15798.9094,False
1237,1516,14,0.4,5.0,5,0.970353661,16736.4033,False
1238,1517,14,0.4,5.0,6,0.9415308720000001,17170.9174,False
1239,1518,14,0.4,5.0,7,0.906138876,17429.789,False
1240,1519,14,0.4,5.0,8,0.868855808,17618.9563,False
1241,1523,14,0.4,5.5,4,0.988866343,16661.924,False
1242,1524,14,0.4,5.5,5,0.972721575,17691.0682,False
1243,1525,14,0.4,5.5,6,0.947192832,18350.8164,False
1244,1526,14,0.4,5.5,7,0.9158496970000001,18847.1811,False
1245,1527,14,0.4,5.5,8,0.88257425,19276.1409,False
1246,1531,14,0.4,6.0,4,0.989073475,17369.8813,False
1247,1532,14,0.4,6.0,5,0.974472984,18584.2068,False
1248,1533,14,0.4,6.0,6,0.951651991,19448.3013,False
1249,1534,14,0.4,6.0,7,0.923557567,20158.9481,False
1250,1535,14,0.4,6.0,8,0.893480101,20803.1749,False
1251,1536,14,0.6,3.5,1,0.994999834,7273.21197,False
1252,1537,14,0.6,3.5,2,0.994998708,10988.6751,False
1253,1542,14,0.6,3.5,7,0.91097227,13105.6409,False
1254,1543,14,0.6,3.5,8,0.8636492590000001,12517.7732,False
1255,1544,14,0.6,4.0,1,0.9949996320000001,7520.05464,False
1256,1549,14,0.6,4.0,6,0.9613982759999999,15034.9105,False
1257,1550,14,0.6,4.0,7,0.927541972,14927.9628,False
1258,1551,14,0.6,4.0,8,0.888091403,14695.8137,False
1259,1556,14,0.6,4.5,5,0.985887228,15970.3342,False
1260,1557,14,0.6,4.5,6,0.9673499870000001,16363.0926,False
1261,1558,14,0.6,4.5,7,0.9393251579999999,16544.0264,False
1262,1559,14,0.6,4.5,8,0.906156622,16613.1563,False
1263,1563,14,0.6,5.0,4,0.993670273,15993.7443,False
1264,1564,14,0.6,5.0,5,0.9869881490000001,16961.9056,False
1265,1565,14,0.6,5.0,6,0.971470196,17579.4227,False
1266,1566,14,0.6,5.0,7,0.947856578,18009.1194,False
1267,1567,14,0.6,5.0,8,0.919519523,18337.2837,False
1268,1571,14,0.6,5.5,4,0.9936512820000001,16746.0245,False
1269,1572,14,0.6,5.5,5,0.987725003,17889.5245,False
1270,1573,14,0.6,5.5,6,0.974336196,18707.5821,False
1271,1574,14,0.6,5.5,7,0.9541071940000001,19356.8818,False
1272,1575,14,0.6,5.5,8,0.9297105929999999,19915.2549,False
1273,1578,14,0.6,6.0,3,0.9949233270000001,16516.2693,False
1274,1579,14,0.6,6.0,4,0.993590792,17457.1787,False
1275,1580,14,0.6,6.0,5,0.988202797,18763.709,False
1276,1581,14,0.6,6.0,6,0.9763854909999999,19764.6165,False
1277,1582,14,0.6,6.0,7,0.958796855,20611.8674,False
1278,1583,14,0.6,6.0,8,0.937554025,21377.7663,False
1279,1584,14,0.8,3.5,1,0.994999891,7555.50271,False
1280,1585,14,0.8,3.5,2,0.994999264,11270.7107,False
1281,1586,14,0.8,3.5,3,0.994996465,13671.4314,False
1282,1591,14,0.8,3.5,8,0.910991345,13319.2065,False
1283,1592,14,0.8,4.0,1,0.994999758,7798.388620000001,False
1284,1596,14,0.8,4.0,5,0.9921292359999999,15021.315,False
1285,1597,14,0.8,4.0,6,0.9816748390000001,15339.3404,False
1286,1598,14,0.8,4.0,7,0.960230778,15428.9374,False
1287,1599,14,0.8,4.0,8,0.930506153,15363.1813,False
1288,1600,14,0.8,4.5,1,0.9949995290000001,8020.9737700000005,False
1289,1604,14,0.8,4.5,5,0.992562065,16072.88,False
1290,1605,14,0.8,4.5,6,0.984407861,16608.8341,False
1291,1606,14,0.8,4.5,7,0.967707634,16956.9185,False
1292,1607,14,0.8,4.5,8,0.94389776,17173.6101,False
1293,1611,14,0.8,5.0,4,0.994736574,16096.0533,False
1294,1612,14,0.8,5.0,5,0.9927901509999999,17055.7512,False
1295,1613,14,0.8,5.0,6,0.98612726,17784.198,False
1296,1614,14,0.8,5.0,7,0.972690223,18354.8468,False
1297,1615,14,0.8,5.0,8,0.953269093,18814.1984,False
1298,1618,14,0.8,5.5,3,0.994968524,16234.6342,False
1299,1619,14,0.8,5.5,4,0.994678409,16862.2998,False
1300,1620,14,0.8,5.5,5,0.992893404,17981.402,False
1301,1621,14,0.8,5.5,6,0.9872434729999999,18886.1437,False
1302,1622,14,0.8,5.5,7,0.9760455309999999,19653.4783,False
1303,1623,14,0.8,5.5,8,0.959867079,20325.8352,False
1304,1626,14,0.8,6.0,3,0.994952023,16773.951,False
1305,1627,14,0.8,6.0,4,0.994603515,17585.3877,False
1306,1628,14,0.8,6.0,5,0.992903237,18858.4448,False
1307,1629,14,0.8,6.0,6,0.987921079,19925.6098,False
1308,1630,14,0.8,6.0,7,0.978424678,20871.8218,False
1309,1631,14,0.8,6.0,8,0.964700992,21736.7997,False
1310,1632,14,1.0,3.5,1,0.9949999209999999,7837.804040000001,False
1311,1633,14,1.0,3.5,2,0.994999492,11552.9091,False
1312,1639,14,1.0,3.5,8,0.9449833120000001,13887.7861,False
1313,1640,14,1.0,4.0,1,0.994999823,8076.7461,False
1314,1645,14,1.0,4.0,6,0.9905294029999999,15478.4779,False
1315,1646,14,1.0,4.0,7,0.979303716,15722.6747,False
