Index,NStage_T1,RR_T1,TopPres_T1,StoF_T1,DIST_C4H8_T1,RebDuty_T1,hasERROR_T1
2158,60,5,6,7,0.99883002,55554.8116,FALSE
2159,60,5,6,8,0.999133957,63547.2447,FALSE
2160,60,6,3.5,1,0.864523477,11484.3682,FALSE
2161,60,6,3.5,2,0.967808535,14585.494,FALSE
2162,60,6,3.5,3,0.992254118,19071.4446,FALSE
2163,60,6,3.5,4,0.99720494,26276.1789,FALSE
2164,60,6,3.5,5,0.998660653,33057.5263,FALSE
2165,60,6,3.5,6,0.999229851,40054.3532,FALSE
2166,60,6,3.5,7,0.999499943,47104.5325,FALSE
2167,60,6,3.5,8,0.985239737,-82992.9748,TRUE
2168,60,6,4,1,0.861156481,11600.9681,FALSE
2169,60,6,4,2,0.965529576,15021.0295,FALSE
2170,60,6,4,3,0.991315628,20269.5622,FALSE
2171,60,6,4,4,0.996793193,27831.7211,FALSE
2172,60,6,4,5,0.998436087,34943.24,FALSE
2173,60,6,4,6,0.999087656,42187.172,FALSE
2174,60,6,4,7,0.999401062,49463.1399,FALSE
2175,60,6,4,8,0.99957237,56737.8802,FALSE
2176,60,6,4.5,1,0.85769479,11713.5601,FALSE
2177,60,6,4.5,2,0.963088234,15465.0503,FALSE
2178,60,6,4.5,3,0.990292925,22230.3898,FALSE
2179,60,6,4.5,4,0.996326149,29250.2245,FALSE
2180,60,6,4.5,5,0.998175573,36625.7814,FALSE
2181,60,6,4.5,6,0.998919929,44092.4257,FALSE
2182,60,6,4.5,7,0.999282738,51570.8397,FALSE
2183,60,6,4.5,8,0.999483084,59042.9688,FALSE
2184,60,6,5,1,0.854157789,11823.8277,FALSE
2185,60,6,5,2,0.960580864,15926.6293,FALSE
2186,60,6,5,3,0.989193754,23186.0229,FALSE
2187,60,6,5,4,0.995804361,30545.5634,FALSE
2188,60,6,5,5,0.997877986,38151.1631,FALSE
2189,60,6,5,6,0.99872812,45814.9943,FALSE
2190,60,6,5,7,0.999145513,53480.6386,FALSE
2191,60,6,5,8,0.999378552,61136.9455,FALSE
2192,60,6,5.5,1,0.850574724,11931.9886,FALSE
2193,60,6,5.5,2,0.957943913,16455.6793,FALSE
2194,60,6,5.5,3,0.987998738,24106.8909,FALSE
2195,60,6,5.5,4,0.995226081,31730.3672,FALSE
2196,60,6,5.5,5,0.997543947,39540.3327,FALSE
2197,60,6,5.5,6,0.998505608,47385.7916,FALSE
2198,60,6,5.5,7,0.998985264,55227.7216,FALSE
2199,60,6,5.5,8,0.999254818,63059.0024,FALSE
2200,60,6,6,1,0.846969849,12039.2057,FALSE
2201,60,6,6,2,0.955142273,17353.1816,FALSE
2202,60,6,6,3,0.986715674,24963.5572,FALSE
2203,60,6,6,4,0.99458635,32822.1101,FALSE
2204,60,6,6,5,0.997165422,40819.4521,FALSE
2205,60,6,6,6,0.99825569,48836.0929,FALSE
2206,60,6,6,7,0.998802274,56843.398,FALSE
2207,60,6,6,8,0.999110247,64837.565,FALSE
2208,60,7,3.5,1,0.87733949,12876.4143,FALSE
2209,60,7,3.5,2,0.97179395,15975.5333,FALSE
2210,60,7,3.5,3,0.99274511,20456.8755,FALSE
2211,60,7,3.5,4,0.997285541,27658.6178,FALSE
2212,60,7,3.5,5,0.998678388,34442.4147,FALSE
2213,60,7,3.5,6,0.999233761,41437.4319,FALSE
2214,60,7,3.5,7,0.999499775,48488.6363,FALSE
2215,60,7,3.5,8,0.999646437,55548.3358,FALSE
2216,60,7,4,1,0.873565737,12972.4399,FALSE
2217,60,7,4,2,0.969386302,16391.1546,FALSE
2218,60,7,4,3,0.991763434,21618.4969,FALSE
2219,60,7,4,4,0.996846155,29199.924,FALSE
2220,60,7,4,5,0.998435958,36303.87,FALSE
2221,60,7,4,6,0.999081248,43549.5649,FALSE
2222,60,7,4,7,0.999392852,50824.9143,FALSE
2223,60,7,4,8,0.999566402,58099.5749,FALSE
2224,60,7,4.5,1,0.869715607,13065.9385,FALSE
2225,60,7,4.5,2,0.966856725,16815.0122,FALSE
2226,60,7,4.5,3,0.99070443,23571.6561,FALSE
2227,60,7,4.5,4,0.996353605,30592.3601,FALSE
2228,60,7,4.5,5,0.998156584,37969.5011,FALSE
2229,60,7,4.5,6,0.998903081,45434.8249,FALSE
2230,60,7,4.5,7,0.999267441,52913.1515,FALSE
2231,60,7,4.5,8,0.999471016,60384.1334,FALSE
2232,60,7,5,1,0.865808642,13158.0789,FALSE
2233,60,7,5,2,0.964235195,17260.4039,FALSE
2234,60,7,5,3,0.989565397,24515.1439,FALSE
2235,60,7,5,4,0.995803391,31866.7604,FALSE
2236,60,7,5,5,0.997842707,39473.6136,FALSE
2237,60,7,5,6,0.998695818,47138.0288,FALSE
2238,60,7,5,7,0.999120278,54804.9131,FALSE
2239,60,7,5,8,0.999358942,62460.5099,FALSE
2240,60,7,5.5,1,0.861863337,13249.2547,FALSE
2241,60,7,5.5,2,0.961504935,17772.2289,FALSE
2242,60,7,5.5,3,0.988336259,25414.7991,FALSE
2243,60,7,5.5,4,0.995199275,33030.9284,FALSE
2244,60,7,5.5,5,0.997487711,40847.0947,FALSE
2245,60,7,5.5,6,0.998460571,48691.5668,FALSE
2246,60,7,5.5,7,0.998951528,56533.3407,FALSE
2247,60,7,5.5,8,0.999228983,64365.8469,FALSE
2248,60,7,6,1,0.857909517,13339.8221,FALSE
2249,60,7,6,2,0.958610648,18671.6298,FALSE
2250,60,7,6,3,0.987007035,26255.1462,FALSE
2251,60,7,6,4,0.994523571,34111.1938,FALSE
2252,60,7,6,5,0.997087964,42109.2962,FALSE
2253,60,7,6,6,0.998195346,50126.6455,FALSE
2254,60,7,6,7,0.998757005,58132.98,FALSE
2255,60,7,6,8,0.999076804,66127.7122,FALSE
2256,60,8,3.5,1,0.885433162,14265.8903,FALSE
2257,60,8,3.5,2,0.973299903,17362.9066,FALSE
2258,60,8,3.5,3,0.99277985,21837.491,FALSE
2259,60,8,3.5,4,0.997241131,29038.4504,FALSE
2260,60,8,3.5,5,0.998647892,35825.4011,FALSE
2261,60,8,3.5,6,0.999215118,42820.3306,FALSE
2262,60,8,3.5,7,0.9994872,49870.5044,FALSE
2263,60,8,3.5,8,0.999637253,56932.8634,FALSE
2264,60,8,4,1,0.881503998,14341.3862,FALSE
2265,60,8,4,2,0.970884657,17756.5049,FALSE
2266,60,8,4,3,0.991762377,22983.1833,FALSE
2267,60,8,4,4,0.996776091,30562.7677,FALSE
2268,60,8,4,5,0.998388364,37666.2043,FALSE
2269,60,8,4,6,0.999049713,44911.2775,FALSE
2270,60,8,4,7,0.999373524,52186.8569,FALSE
2271,60,8,4,8,0.999552666,59462.2416,FALSE
2272,60,8,4.5,1,0.877485328,14415.749,FALSE
2273,60,8,4.5,2,0.968346185,18160.8108,FALSE
2274,60,8,4.5,3,0.990668146,24905.1625,FALSE
2275,60,8,4.5,4,0.996257586,31932.4091,FALSE
2276,60,8,4.5,5,0.998094049,39312.0617,FALSE
2277,60,8,4.5,6,0.998859285,46775.0965,FALSE
2278,60,8,4.5,7,0.999239591,54255.0052,FALSE
2279,60,8,4.5,8,0.999451232,61728.5059,FALSE
2280,60,8,5,1,0.873406404,14489.8585,FALSE
2281,60,8,5,2,0.965701802,18588.3143,FALSE
2282,60,8,5,3,0.989497858,25839.9661,FALSE
2283,60,8,5,4,0.995674754,33188.3067,FALSE
2284,60,8,5,5,0.997760194,40799.0528,FALSE
2285,60,8,5,6,0.998641445,48462.2718,FALSE
2286,60,8,5,7,0.999082933,56129.0812,FALSE
2287,60,8,5,8,0.999332618,63785.1951,FALSE
2288,60,8,5.5,1,0.869277726,14563.7058,FALSE
2289,60,8,5.5,2,0.962948153,19084.5229,FALSE
2290,60,8,5.5,3,0.988233647,26722.0604,FALSE
2291,60,8,5.5,4,0.995038948,34339.1805,FALSE
2292,60,8,5.5,5,0.997385078,42153.7457,FALSE
2293,60,8,5.5,6,0.998393012,49999.0977,FALSE
2294,60,8,5.5,7,0.99890399,57841.7728,FALSE
2295,60,8,5.5,8,0.999194664,65672.3246,FALSE
2296,60,8,6,1,0.865141614,14638.2985,FALSE
2297,60,8,6,2,0.960032571,19976.2782,FALSE
2298,60,8,6,3,0.986877247,27546.6941,FALSE
2299,60,8,6,4,0.994333781,35403.8068,FALSE
2300,60,8,6,5,0.996961406,43398.7711,FALSE
2301,60,8,6,6,0.998110144,51416.6914,FALSE
2302,60,8,6,7,0.99869787,59423.3084,FALSE
2303,60,8,6,8,0.999034248,67417.5585,FALSE
2304,60,9,3.5,1,0.890330653,15653.6704,FALSE
2305,60,9,3.5,2,0.973573676,18746.2918,FALSE
2306,60,9,3.5,3,0.992551642,23218.1171,FALSE
2307,60,9,3.5,4,0.997112723,30417.9227,FALSE
2308,60,9,3.5,5,0.998582681,37209.3073,FALSE
2309,60,9,3.5,6,0.999178413,44202.6175,FALSE
2310,60,9,3.5,7,0.999465843,51253.2994,FALSE
2311,60,9,3.5,8,0.99962328,58313.4912,FALSE
2312,60,9,4,1,0.886373159,15708.5741,FALSE
2313,60,9,4,2,0.971155294,19122.1139,FALSE
2314,60,9,4,3,0.991495766,24345.4939,FALSE
2315,60,9,4,4,0.996620547,31916.7803,FALSE
2316,60,9,4,5,0.998305035,39029.2053,FALSE
2317,60,9,4,6,0.999003823,46276.0479,FALSE
2318,60,9,4,7,0.999343422,53550.9423,FALSE
2319,60,9,4,8,0.999531917,60826.3333,FALSE
2320,60,9,4.5,1,0.882297134,15763.9013,FALSE
2321,60,9,4.5,2,0.96861882,19504.6766,FALSE
2322,60,9,4.5,3,0.99036334,26245.7686,FALSE
2323,60,9,4.5,4,0.996070744,33276.2547,FALSE
2324,60,9,4.5,5,0.997990988,40655.1519,FALSE
2325,60,9,4.5,6,0.998798752,48122.1541,FALSE
2326,60,9,4.5,7,0.999200083,55598.8967,FALSE
2327,60,9,4.5,8,0.999424851,63069.1325,FALSE
2328,60,9,5,1,0.878158708,15819.8628,FALSE
2329,60,9,5,2,0.965970205,19913.9133,FALSE
2330,60,9,5,3,0.989155035,27157.4195,FALSE
2331,60,9,5,4,0.995455055,34513.5821,FALSE
2332,60,9,5,5,0.997635753,42123.1563,FALSE
2333,60,9,5,6,0.998567817,49785.8577,FALSE
2334,60,9,5,7,0.999034413,57450.7353,FALSE
2335,60,9,5,8,0.999298601,65108.9543,FALSE
2336,60,9,5.5,1,0.873963216,15876.7729,FALSE
2337,60,9,5.5,2,0.963210992,20392.5901,FALSE
2338,60,9,5.5,3,0.987851389,28027.5362,FALSE
2339,60,9,5.5,4,0.994792767,35648.1988,FALSE
2340,60,9,5.5,5,0.997238979,43459.8183,FALSE
2341,60,9,5.5,6,0.9983017,51305.8918,FALSE
2342,60,9,5.5,7,0.998843275,59149.6308,FALSE
2343,60,9,5.5,8,0.999152581,66978.8927,FALSE
2344,60,9,6,1,0.869743773,15935.0809,FALSE
2345,60,9,6,2,0.960283321,21269.5258,FALSE
2346,60,9,6,3,0.986456053,28835.437,FALSE
2347,60,9,6,4,0.994048104,36693.1925,FALSE
2348,60,9,6,5,0.996790705,44688.5841,FALSE
2349,60,9,6,6,0.9980023,52704.503,FALSE
2350,60,9,6,7,0.998626466,60712.7631,FALSE
2351,60,9,6,8,0.998983015,68707.3996,FALSE
2352,60,10,3.5,1,0.893130327,17040.506,FALSE
2353,60,10,3.5,2,0.973149748,20133.0219,FALSE
2354,60,10,3.5,3,0.992148749,24597.6108,FALSE
2355,60,10,3.5,4,0.996920962,31797.7397,FALSE
2356,60,10,3.5,5,0.998488174,38593.6393,FALSE
2357,60,10,3.5,6,0.999127258,45584.9042,FALSE
2358,60,10,3.5,7,0.999434557,52636.368,FALSE
2359,60,10,3.5,8,0.999603092,59692.0049,FALSE
2360,60,10,4,1,0.889206168,17074.8494,FALSE
2361,60,10,4,2,0.970729329,20483.9728,FALSE
2362,60,10,4,3,0.991049707,25718.2308,FALSE
2363,60,10,4,4,0.996398412,33278.6743,FALSE
2364,60,10,4,5,0.998192663,40387.9831,FALSE
2365,60,10,4,6,0.998939872,47630.7641,FALSE
2366,60,10,4,7,0.999304874,54910.6556,FALSE
2367,60,10,4,8,0.999506003,62185.643,FALSE
2368,60,10,4.5,1,0.885140312,17111.0168,FALSE
2369,60,10,4.5,2,0.968188066,20847.2963,FALSE
2370,60,10,4.5,3,0.989875526,27586.3633,FALSE
2371,60,10,4.5,4,0.995815922,34617.5128,FALSE
2372,60,10,4.5,5,0.997856548,41995.2836,FALSE
2373,60,10,4.5,6,0.998720283,49463.5555,FALSE
2374,60,10,4.5,7,0.999152975,56939.0599,FALSE
2375,60,10,4.5,8,0.999391559,64412.6118,FALSE
2376,60,10,5,1,0.880987825,17148.9855,FALSE
2377,60,10,5,2,0.96553233,21236.5174,FALSE
2378,60,10,5,3,0.988623462,28479.8935,FALSE
2379,60,10,5,4,0.995168083,35835.4614,FALSE
2380,60,10,5,5,0.997479061,43442.8743,FALSE
2381,60,10,5,6,0.998474973,51109.3389,FALSE
2382,60,10,5,7,0.998975095,58774.2895,FALSE
2383,60,10,5,8,0.999258093,66433.5811,FALSE
2384,60,10,5.5,1,0.876781376,17188.7758,FALSE
2385,60,10,5.5,2,0.962761597,21698.0841,FALSE
2386,60,10,5.5,3,0.987274797,29334.1912,FALSE
2387,60,10,5.5,4,0.994459826,36956.6876,FALSE
2388,60,10,5.5,5,0.997055608,44766.7891,FALSE
2389,60,10,5.5,6,0.998192357,52612.5519,FALSE
2390,60,10,5.5,7,0.99877238,60455.5698,FALSE
2391,60,10,5.5,8,0.999103074,68284.4368,FALSE
2392,60,10,6,1,0.872531635,17230.819,FALSE
2393,60,10,6,2,0.959819744,22555.144,FALSE
2394,60,10,6,3,0.985835768,30122.4333,FALSE
2395,60,10,6,4,0.993686094,37981.273,FALSE
2396,60,10,6,5,0.99658232,45978.1935,FALSE
2397,60,10,6,6,0.997873256,53996.1864,FALSE
2398,60,10,6,7,0.998542044,62002.4631,FALSE
2399,60,10,6,8,0.998922568,69997.0869,FALSE
2400,65,1,3.5,1,0.698585958,4482.82696,FALSE
2401,65,1,3.5,2,0.793669398,7421.14367,FALSE
2402,65,1,3.5,3,0.881107038,11879.1169,FALSE
2403,65,1,3.5,4,0.96200456,19347.9601,FALSE
2404,65,1,3.5,5,0.995695854,26335.6707,FALSE
2405,65,1,3.5,6,0.998819299,33374.1321,FALSE
2406,65,1,3.5,7,0.999478789,40450.8218,FALSE
2407,65,1,3.5,8,0.9997075,47534.0368,FALSE
2408,65,1,4,1,0.701596128,4700.65499,FALSE
2409,65,1,4,2,0.802516443,7959.36359,FALSE
2410,65,1,4,3,0.895432803,13148.2494,FALSE
2411,65,1,4,4,0.975632371,21073.7755,FALSE
2412,65,1,4,5,0.996736661,28310.1225,FALSE
2413,65,1,4,6,0.998928463,35587.3996,FALSE
2414,65,1,4,7,0.999480566,42885.1247,FALSE
2415,65,1,4,8,0.999693877,50180.4187,FALSE
2416,65,1,4.5,1,0.704092542,4908.02629,FALSE
2417,65,1,4.5,2,0.810145085,8495.60167,FALSE
2418,65,1,4.5,3,0.90775799,15335.0633,FALSE
2419,65,1,4.5,4,0.983257383,22621.4891,FALSE
2420,65,1,4.5,5,0.997160562,30078.7009,FALSE
2421,65,1,4.5,6,0.998947392,37569.3461,FALSE
2422,65,1,4.5,7,0.999457214,45067.9965,FALSE
2423,65,1,4.5,8,0.999666409,52559.2216,FALSE
2424,65,1,5,1,0.706169348,5107.13283,FALSE
2425,65,1,5,2,0.816810104,9041.91407,FALSE
2426,65,1,5,3,0.918363652,16408.4983,FALSE
2427,65,1,5,4,0.987118798,24018.7849,FALSE
2428,65,1,5,5,0.997319664,31681.3547,FALSE
2429,65,1,5,6,0.998914357,39366.5298,FALSE
2430,65,1,5,7,0.999413291,47051.3522,FALSE
2431,65,1,5,8,0.999627685,54725.7644,FALSE
2432,65,1,5.5,1,0.707962154,5299.94271,FALSE
2433,65,1,5.5,2,0.822737974,9627.44589,FALSE
2434,65,1,5.5,3,0.927235947,17454.5393,FALSE
2435,65,1,5.5,4,0.989065835,25294.3856,FALSE
2436,65,1,5.5,5,0.997353965,33148.0113,FALSE
2437,65,1,5.5,6,0.998851632,41013.2246,FALSE
2438,65,1,5.5,7,0.99935281,48872.1113,FALSE
2439,65,1,5.5,8,0.999576987,56718.7007,FALSE
2440,65,1,6,1,0.709430661,5488.12384,FALSE
2441,65,1,6,2,0.82794852,10388.4409,FALSE
2442,65,1,6,3,0.934701098,18429.849,FALSE
2443,65,1,6,4,0.99013586,26470.1978,FALSE
2444,65,1,6,5,0.997284581,34501.2429,FALSE
2445,65,1,6,6,0.998761246,42534.9748,FALSE
2446,65,1,6,7,0.999276689,50558.0411,FALSE
2447,65,1,6,8,0.999511205,58567.3108,FALSE
2448,65,2,3.5,1,0.745935421,5897.17652,FALSE
2449,65,2,3.5,2,0.849782326,8901.45941,FALSE
2450,65,2,3.5,3,0.937576006,13453.2894,FALSE
2451,65,2,3.5,4,0.991169929,20866.939,FALSE
2452,65,2,3.5,5,0.998106541,27730.1454,FALSE
2453,65,2,3.5,6,0.999252792,34759.998,FALSE
2454,65,2,3.5,7,0.999611399,41835.9,FALSE
2455,65,2,3.5,8,0.999763457,48917.4742,FALSE
2456,65,2,4,1,0.747109502,6094.42348,FALSE
2457,65,2,4,2,0.856210617,9424.19254,FALSE
2458,65,2,4,3,0.947777117,14775.5729,FALSE
2459,65,2,4,4,0.993021667,22512.4286,FALSE
2460,65,2,4,5,0.998218169,29679.0448,FALSE
2461,65,2,4,6,0.999238197,36951.1617,FALSE
2462,65,2,4,7,0.999585167,44246.0196,FALSE
2463,65,2,4,8,0.999738053,51543.7047,FALSE
2464,65,2,4.5,1,0.747897006,6282.87733,FALSE
2465,65,2,4.5,2,0.861591115,9942.85279,FALSE
2466,65,2,4.5,3,0.955538687,16829.4189,FALSE
2467,65,2,4.5,4,0.993816258,24008.9715,FALSE
2468,65,2,4.5,5,0.998211505,31424.3127,FALSE
2469,65,2,4.5,6,0.999192212,38911.8989,FALSE
2470,65,2,4.5,7,0.999543479,46410.8269,FALSE
2471,65,2,4.5,8,0.999703458,53902.317,FALSE
2472,65,2,5,1,0.748420014,6464.07218,FALSE
2473,65,2,5,2,0.866159521,10475.3532,FALSE
2474,65,2,5,3,0.961298882,17887.3473,FALSE
2475,65,2,5,4,0.994132002,25369.4772,FALSE
2476,65,2,5,5,0.998146831,33008.7676,FALSE
2477,65,2,5,6,0.999121711,40691.2454,FALSE
2478,65,2,5,7,0.999485705,48375.6766,FALSE
2479,65,2,5,8,0.999657772,56049.9579,FALSE
2480,65,2,5.5,1,0.748697032,6640.01675,FALSE
2481,65,2,5.5,2,0.869957984,11058.8492,FALSE
2482,65,2,5.5,3,0.965188934,18891.1174,FALSE
2483,65,2,5.5,4,0.994163361,26619.3128,FALSE
2484,65,2,5.5,5,0.998025325,34457.0061,FALSE
2485,65,2,5.5,6,0.999025462,42320.4157,FALSE
2486,65,2,5.5,7,0.999414575,50179.0457,FALSE
2487,65,2,5.5,8,0.999602692,58025.4054,FALSE
2488,65,2,6,1,0.74875424,6811.96155,FALSE
2489,65,2,6,2,0.873152729,11890.2823,FALSE
2490,65,2,6,3,0.967801741,19831.4853,FALSE
2491,65,2,6,4,0.994087223,27774.1332,FALSE
2492,65,2,6,5,0.997867818,35793.3005,FALSE
2493,65,2,6,6,0.998909681,43825.3475,FALSE
2494,65,2,6,7,0.99932796,51847.904,FALSE
2495,65,2,6,8,0.999533393,59857.5867,FALSE
2496,65,3,3.5,1,0.786203637,7306.52153,FALSE
2497,65,3,3.5,2,0.900458563,10371.6394,FALSE
2498,65,3,3.5,3,0.978051581,14979.3943,FALSE
2499,65,3,3.5,4,0.996420092,22275.8588,FALSE
2500,65,3,3.5,5,0.99881454,29119.2429,FALSE
2501,65,3,3.5,6,0.99944235,36143.9683,FALSE
2502,65,3,3.5,7,0.999681949,43217.7375,FALSE
2503,65,3,3.5,8,0.999795211,50300.7961,FALSE
2504,65,3,4,1,0.785889428,7483.75576,FALSE
2505,65,3,4,2,0.904254019,10873.3327,FALSE
2506,65,3,4,3,0.980702937,16316.3677,FALSE
2507,65,3,4,4,0.996473581,23890.8136,FALSE
2508,65,3,4,5,0.998754511,31043.4193,FALSE
2509,65,3,4,6,0.999389702,38312.8186,FALSE
2510,65,3,4,7,0.999642247,45610.6906,FALSE
2511,65,3,4,8,0.999764041,52904.9638,FALSE
2512,65,3,4.5,1,0.785332516,7653.25231,FALSE
2513,65,3,4.5,2,0.907069254,11375.2098,FALSE
2514,65,3,4.5,3,0.982137162,18269.9764,FALSE
2515,65,3,4.5,4,0.996382825,25362.0149,FALSE
2516,65,3,4.5,5,0.998645388,32769.4914,FALSE
2517,65,3,4.5,6,0.999318654,40255.1542,FALSE
2518,65,3,4.5,7,0.999590325,47753.7402,FALSE
2519,65,3,4.5,8,0.999724862,55244.3683,FALSE
2520,65,3,5,1,0.784507329,7816.31142,FALSE
2521,65,3,5,2,0.909201338,11897.1314,FALSE
2522,65,3,5,3,0.982706047,19287.6752,FALSE
2523,65,3,5,4,0.996177395,26703.0135,FALSE
2524,65,3,5,5,0.99851437,34334.4934,FALSE
2525,65,3,5,6,0.999227463,42016.1259,FALSE
2526,65,3,5,7,0.999526383,49700.0343,FALSE
2527,65,3,5,8,0.999675329,57374.1517,FALSE
2528,65,3,5.5,1,0.783584924,7975.44445,FALSE
2529,65,3,5.5,2,0.910630178,12479.5941,FALSE
2530,65,3,5.5,3,0.982846636,20259.979,FALSE
2531,65,3,5.5,4,0.995916124,27934.0242,FALSE
2532,65,3,5.5,5,0.998340506,35765.3604,FALSE
2533,65,3,5.5,6,0.999119284,43627.4544,FALSE
2534,65,3,5.5,7,0.9994479,51485.8398,FALSE
2535,65,3,5.5,8,0.999615467,59332.2006,FALSE
2536,65,3,6,1,0.782467515,8131.07236,FALSE
2537,65,3,6,2,0.911590018,13362.829,FALSE
2538,65,3,6,3,0.982607232,21170.7189,FALSE
2539,65,3,6,4,0.99557305,29070.7059,FALSE
2540,65,3,6,5,0.998147818,37084.4318,FALSE
2541,65,3,6,6,0.998989529,45115.7763,FALSE
2542,65,3,6,7,0.999355128,53138.3577,FALSE
2543,65,3,6,8,0.99954293,61147.9355,FALSE
2544,65,4,3.5,1,0.820188877,8711.51824,FALSE
2545,65,4,3.5,2,0.94090095,11826.0082,FALSE
2546,65,4,3.5,3,0.990789872,16409.0346,FALSE
2547,65,4,3.5,4,0.997722476,23669.3338,FALSE
2548,65,4,3.5,5,0.999093943,30503.637,FALSE
2549,65,4,3.5,6,0.999534485,37526.7227,FALSE
2550,65,4,3.5,7,0.999720572,44600.8095,FALSE
2551,65,4,3.5,8,0.999813509,51685.0304,FALSE
2552,65,4,4,1,0.818700396,8868.11112,FALSE
2553,65,4,4,2,0.941535265,12305.7419,FALSE
2554,65,4,4,3,0.990503752,17760.6049,FALSE
2555,65,4,4,4,0.997529728,25258.5153,FALSE
2556,65,4,4,5,0.998983578,32406.2477,FALSE
2557,65,4,4,6,0.999465189,39675.2031,FALSE
2558,65,4,4,7,0.999672842,46973.569,FALSE
2559,65,4,4,8,0.999778388,54266.3062,FALSE
2560,65,4,4.5,1,0.816924123,9018.6793,FALSE
2561,65,4,4.5,2,0.941602021,12787.6287,FALSE
2562,65,4,4.5,3,0.990051045,19638.5936,FALSE
2563,65,4,4.5,4,0.99728374,26709.4464,FALSE
2564,65,4,4.5,5,0.998848301,34113.359,FALSE
2565,65,4,4.5,6,0.999381837,41597.7867,FALSE
2566,65,4,4.5,7,0.999614595,49096.0718,FALSE
2567,65,4,4.5,8,0.999735561,56586.9069,FALSE
2568,65,4,5,1,0.815040707,9163.80449,FALSE
2569,65,4,5,2,0.941131541,13293.6483,FALSE
2570,65,4,5,3,0.989440978,20636.5544,FALSE
2571,65,4,5,4,0.917159617,171685.132,FALSE
2572,65,4,5,5,0.998688832,35659.4783,FALSE
2573,65,4,5,6,0.999280471,43340.3402,FALSE
2574,65,4,5,7,0.999545134,51024.3524,FALSE
2575,65,4,5,8,0.999682732,58698.4185,FALSE
2576,65,4,5.5,1,0.813004129,9306.10245,FALSE
2577,65,4,5.5,2,0.940268432,13862.4948,FALSE
2578,65,4,5.5,3,0.988696809,21587.2691,FALSE
2579,65,4,5.5,4,0.996637485,29243.5841,FALSE
2580,65,4,5.5,5,0.998498029,37072.6484,FALSE
2581,65,4,5.5,6,0.999164068,44934.4881,FALSE
2582,65,4,5.5,7,0.999461822,52792.8054,FALSE
2583,65,4,5.5,8,0.999619314,60639.1286,FALSE
2584,65,4,6,1,0.810911078,9445.28412,FALSE
2585,65,4,6,2,0.939081695,14858.73,FALSE
2586,65,4,6,3,0.987817502,22478.0928,FALSE
2587,65,4,6,4,0.996230442,30362.239,FALSE
2588,65,4,6,5,0.998284707,38374.9058,FALSE
2589,65,4,6,6,0.999024546,46406.0052,FALSE
2590,65,4,6,7,0.999363417,54428.5265,FALSE
2591,65,4,6,8,0.999543606,62438.0515,FALSE
2592,65,5,3.5,1,0.847917261,10112.3496,FALSE
2593,65,5,3.5,2,0.964413935,13250.3229,FALSE
2594,65,5,3.5,3,0.993918715,17807.7525,FALSE
2595,65,5,3.5,4,0.998186612,25062.1222,FALSE
2596,65,5,3.5,5,0.999217678,31886.7373,FALSE
2597,65,5,3.5,6,0.999579803,38910.8972,FALSE
2598,65,5,3.5,7,0.999739823,45983.3775,FALSE
2599,65,5,3.5,8,0.999822935,53065.0102,FALSE
2600,65,5,4,1,0.845345965,10248.3385,FALSE
2601,65,5,4,2,0.962908828,13706.4558,FALSE
2602,65,5,4,3,0.993274,19125.1101,FALSE
2603,65,5,4,4,0.997939499,26626.6573,FALSE
2604,65,5,4,5,0.999089709,33768.6904,FALSE
2605,65,5,4,6,0.999501902,41037.357,FALSE
2606,65,5,4,7,0.999688302,48333.6335,FALSE
2607,65,5,4,8,0.999784895,55628.1369,FALSE
2608,65,5,4.5,1,0.842633477,10379.4159,FALSE
2609,65,5,4.5,2,0.961110895,14170.5175,FALSE
2610,65,5,4.5,3,0.992566201,20994.5818,FALSE
2611,65,5,4.5,4,0.997648725,28056.1051,FALSE
2612,65,5,4.5,5,0.998937762,35456.1195,FALSE
2613,65,5,4.5,6,0.999409807,42942.9428,FALSE
2614,65,5,4.5,7,0.999624894,50437.7607,FALSE
2615,65,5,4.5,8,0.999738896,57929.6246,FALSE
2616,65,5,5,1,0.839761935,10507.3174,FALSE
2617,65,5,5,2,0.959192071,14659.7256,FALSE
2618,65,5,5,3,0.99176205,21972.007,FALSE
2619,65,5,5,4,0.997312751,29357.4918,FALSE
2620,65,5,5,5,0.998761998,36983.7199,FALSE
2621,65,5,5,6,0.999301045,44663.8286,FALSE
2622,65,5,5,7,0.999550523,52348.2451,FALSE
2623,65,5,5,8,0.999682937,60021.9667,FALSE
2624,65,5,5.5,1,0.8368544,10632.1696,FALSE
2625,65,5,5.5,2,0.957086277,15221.7074,FALSE
2626,65,5,5.5,3,0.990874145,22903.9668,FALSE
2627,65,5,5.5,4,0.996936276,30550.902,FALSE
2628,65,5,5.5,5,0.998561711,38378.4456,FALSE
2629,65,5,5.5,6,0.99917432,46241.594,FALSE
2630,65,5,5.5,7,0.999461243,54099.2084,FALSE
2631,65,5,5.5,8,0.99961588,61946.0571,FALSE
2632,65,5,6,1,0.833905549,10754.9934,FALSE
2633,65,5,6,2,0.954760961,16312.1213,FALSE
2634,65,5,6,3,0.989913924,23775.2729,FALSE
2635,65,5,6,4,0.996510748,31653.263,FALSE
2636,65,5,6,5,0.998328715,39662.9225,FALSE
2637,65,5,6,6,0.999028077,47695.5723,FALSE
2638,65,5,6,7,0.999357413,55719.1723,FALSE
2639,65,5,6,8,0.999535955,63728.4518,FALSE
