Index,NStage_T2,RR_T2,TopPres_T2,StoF_T2,DIST_C4H6_T2,RebDuty_T2,hasERROR_T2
936,10,2,5,1,0.994989489,9846.93256,FALSE
937,10,2,5,2,0.994957423,14226.9778,FALSE
938,10,2,5,3,0.994870067,17176.8103,TRUE
939,10,2,5,4,0.994686626,17758,FALSE
940,10,2,5,5,0.99430168,18564.4329,FALSE
941,10,2,5,6,0.993585571,19179.8555,FALSE
942,10,2,5,7,0.992373706,19746.65,FALSE
943,10,2,5,8,0.990459287,20301.8171,FALSE
944,10,2,5.5,1,0.99498385,10023.4851,FALSE
945,10,2,5.5,2,0.994936718,14600.9582,FALSE
946,10,2,5.5,3,0.994843097,17887.9316,FALSE
947,10,2,5.5,4,0.994573451,18536.6546,FALSE
948,10,2,5.5,5,0.994096562,19539.1709,FALSE
949,10,2,5.5,6,0.993264058,20342.6011,FALSE
950,10,2,5.5,7,0.991937154,21091.3809,FALSE
951,10,2,5.5,8,0.989970988,21825.8395,FALSE
952,10,2,6,1,0.99497604,10189.7874,FALSE
953,10,2,6,2,0.993924793,-31840.5704,TRUE
954,10,2,6,3,0.994780726,18432.4068,FALSE
955,10,2,6,4,0.994433046,19271.8692,FALSE
956,10,2,6,5,0.993849796,20457.84,FALSE
957,10,2,6,6,0.992883096,21439.6301,FALSE
958,10,2,6,7,0.991419193,22361.9111,FALSE
959,10,2,6,8,0.989354523,23267.0716,FALSE
960,12,0.2,3.5,1,0.99494295,6729.87955,TRUE
961,12,0.2,3.5,2,0.994999702,10400.929,TRUE
962,12,0.2,3.5,3,0.990149332,12892.8982,TRUE
963,12,0.2,3.5,4,0.961332226,12873.9906,FALSE
964,12,0.2,3.5,5,0.869983616,10626.3999,TRUE
965,12,0.2,3.5,6,0.978366399,8126.66868,TRUE
966,12,0.2,3.5,7,0.688328227,5435.82111,TRUE
967,12,0.2,3.5,8,0.719826383,9952.47931,FALSE
968,12,0.2,4,1,0.994965357,6970.10656,TRUE
969,12,0.2,4,2,0.994999819,10902.8374,TRUE
970,12,0.2,4,3,0.994563153,13207.3817,TRUE
971,12,0.2,4,4,0.994996302,13311.8539,TRUE
972,12,0.2,4,5,0.838916277,7200.28468,TRUE
973,12,0.2,4,6,0.863120117,13488.4824,FALSE
974,12,0.2,4,7,0.805855967,12966.6544,FALSE
975,12,0.2,4,8,0.751493518,12434.0825,FALSE
976,12,0.2,4.5,1,0.994999624,7188.69499,TRUE
977,12,0.2,4.5,2,0.994289405,11302.6063,TRUE
978,12,0.2,4.5,3,0.938048687,15706.076,TRUE
979,12,0.2,4.5,4,0.994856152,9593.23702,TRUE
980,12,0.2,4.5,5,0.927072711,15100.248,FALSE
981,12,0.2,4.5,6,0.877562053,15023.6899,FALSE
982,12,0.2,4.5,7,0.826010694,14820.9148,FALSE
983,12,0.2,4.5,8,0.776711061,14599.0084,FALSE
984,12,0.2,5,1,0.99499986,7397.42853,TRUE
985,12,0.2,5,2,0.992959063,14557.607,TRUE
986,12,0.2,5,3,0.992780013,12772.8289,TRUE
987,12,0.2,5,4,0.970310771,15637.5462,FALSE
988,12,0.2,5,5,0.93357176,16202.3469,FALSE
989,12,0.2,5,6,0.88889971,16402.3366,FALSE
990,12,0.2,5,7,0.842102748,16478.1693,FALSE
991,12,0.2,5,8,0.797141232,16530.2115,FALSE
992,12,0.2,5.5,1,0.994904478,7638.43049,TRUE
993,12,0.2,5.5,2,0.994978335,12294.4588,TRUE
994,12,0.2,5.5,3,0.994998206,15316.8711,TRUE
995,12,0.2,5.5,4,0.971875291,16415.7041,FALSE
996,12,0.2,5.5,5,0.938606915,17214.3076,FALSE
997,12,0.2,5.5,6,0.898000097,17660.6258,FALSE
998,12,0.2,5.5,7,0.855168474,17984.5951,FALSE
999,12,0.2,5.5,8,0.813873824,18281.7375,FALSE
1000,12,0.2,6,1,0.994948331,7778.95716,TRUE
1001,12,0.2,6,2,0.994986125,14336.2641,TRUE
1002,12,0.2,6,3,0.994997362,15942.7889,TRUE
1003,12,0.2,6,4,0.972970273,17143.971,FALSE
1004,12,0.2,6,5,0.942645548,18153.8826,FALSE
1005,12,0.2,6,6,0.905235192,18821.5081,FALSE
1006,12,0.2,6,7,0.865932329,19370.6535,FALSE
1007,12,0.2,6,8,0.82775278,19889.6401,FALSE
1008,12,0.4,3.5,1,0.994999734,6892.89319,TRUE
1009,12,0.4,3.5,2,0.994999879,10631.0381,TRUE
1010,12,0.4,3.5,3,0.994997618,13032.6513,TRUE
1011,12,0.4,3.5,4,0.98593848,13255.6109,FALSE
1012,12,0.4,3.5,5,0.834448373,10341.3255,TRUE
1013,12,0.4,3.5,6,0.842733144,4224.35174,TRUE
1014,12,0.4,3.5,7,0.717003957,4186.61472,TRUE
1015,12,0.4,3.5,8,0.800557095,11356.705,FALSE
1016,12,0.4,4,1,0.991229766,7473.90728,TRUE
1017,12,0.4,4,2,0.99499989,11168.6911,TRUE
1018,12,0.4,4,3,0.9949999,13839.6852,TRUE
1019,12,0.4,4,4,0.89031165,25535.5766,TRUE
1020,12,0.4,4,5,0.9948848,2637.27371,TRUE
1021,12,0.4,4,6,0.923651279,14412.8657,FALSE
1022,12,0.4,4,7,0.877121389,14085.095,FALSE
1023,12,0.4,4,8,0.829169383,13686.2141,FALSE
1024,12,0.4,4.5,1,0.99499712,7451.0647,TRUE
1025,12,0.4,4.5,2,0.994956113,11593.6667,TRUE
1026,12,0.4,4.5,3,0.933910733,12788.5172,TRUE
1027,12,0.4,4.5,4,0.795693014,8556.70195,TRUE
1028,12,0.4,4.5,5,0.966938442,15664.6988,FALSE
1029,12,0.4,4.5,6,0.93362396,15833.666,FALSE
1030,12,0.4,4.5,7,0.893327456,15815.4143,FALSE
1031,12,0.4,4.5,8,0.851264536,15726.2906,FALSE
1032,12,0.4,5,1,0.994482257,7885.90865,TRUE
1033,12,0.4,5,2,0.955786239,10723.0499,TRUE
1034,12,0.4,5,3,0.993453276,6119.11669,TRUE
1035,12,0.4,5,4,0.988157229,15887.0109,FALSE
1036,12,0.4,5,5,0.97002286,16697.5043,FALSE
1037,12,0.4,5,6,0.941112171,17121.6571,FALSE
1038,12,0.4,5,7,0.905772506,17371.8154,FALSE
1039,12,0.4,5,8,0.868269542,17550.1539,FALSE
1040,12,0.4,5.5,1,0.99499986,7875.39428,TRUE
1041,12,0.4,5.5,2,0.994748669,11566.1793,TRUE
1042,12,0.4,5.5,3,0.989100837,15565.2113,TRUE
1043,12,0.4,5.5,4,0.988355454,16644.7452,FALSE
1044,12,0.4,5.5,5,0.97216798,17655.4269,FALSE
1045,12,0.4,5.5,6,0.946597711,18305.029,FALSE
1046,12,0.4,5.5,7,0.915261997,18792.9878,FALSE
1047,12,0.4,5.5,8,0.881920691,19212.644,FALSE
1048,12,0.4,6,1,0.963439095,7658.02871,TRUE
1049,12,0.4,6,2,0.987271,6294.60547,TRUE
1050,12,0.4,6,3,0.994059203,16383.019,FALSE
1051,12,0.4,6,4,0.988390743,17359.7326,FALSE
1052,12,0.4,6,5,0.973754961,18553.0241,FALSE
1053,12,0.4,6,6,0.950940931,19406.2996,FALSE
1054,12,0.4,6,7,0.922787685,20107.5698,FALSE
1055,12,0.4,6,8,0.892585364,20742.9451,FALSE
1056,12,0.6,3.5,1,0.994998667,7263.93761,FALSE
1057,12,0.6,3.5,2,0.994991041,10973.3317,FALSE
1058,12,0.6,3.5,3,0.994944223,13388.7298,FALSE
1059,12,0.6,3.5,4,0.993196209,13380.9086,FALSE
1060,12,0.6,3.5,5,0.98137108,13681.1719,FALSE
1061,12,0.6,3.5,6,0.817333464,-11485.4901,TRUE
1062,12,0.6,3.5,7,0.910489811,13029.4515,FALSE
1063,12,0.6,3.5,8,0.863177426,12430.5667,FALSE
1064,12,0.6,4,1,0.994997287,7512.17729,FALSE
1065,12,0.6,4,2,0.994982788,11462.4223,FALSE
1066,12,0.6,4,3,0.994911745,14123.2522,FALSE
1067,12,0.6,4,4,0.994999095,19047.8678,TRUE
1068,12,0.6,4,5,0.994994584,19194.2371,TRUE
1069,12,0.6,4,6,0.961042069,14979.1411,FALSE
1070,12,0.6,4,7,0.927088102,14860.2422,FALSE
1071,12,0.6,4,8,0.887609306,14617.0784,FALSE
1072,12,0.6,4.5,1,0.994995249,7739.8011,FALSE
1073,12,0.6,4.5,2,0.961890819,11210.5282,TRUE
1074,12,0.6,4.5,3,0.994877665,14795.4946,FALSE
1075,12,0.6,4.5,4,0.99498887,-107.333082,TRUE
1076,12,0.6,4.5,5,0.985516262,15934.4266,FALSE
1077,12,0.6,4.5,6,0.966870795,16312.908,FALSE
1078,12,0.6,4.5,7,0.938859709,16483.7146,FALSE
1079,12,0.6,4.5,8,0.905441626,16540.2166,FALSE
1080,12,0.6,5,1,0.99499214,7950.70907,FALSE
1081,12,0.6,5,2,0.993017494,11198.6589,TRUE
1082,12,0.6,5,3,0.992806648,6996.38721,TRUE
1083,12,0.6,5,4,0.993205306,16007.5291,FALSE
1084,12,0.6,5,5,0.986485542,16933.6898,FALSE
1085,12,0.6,5,6,0.97077764,17534.5759,FALSE
1086,12,0.6,5,7,0.947080695,17952.5948,FALSE
1087,12,0.6,5,8,0.918719886,18270.8271,FALSE
1088,12,0.6,5.5,1,0.99499573,8135.53314,TRUE
1089,12,0.6,5.5,2,0.98733576,11444.1777,TRUE
1090,12,0.6,5.5,3,0.994777681,16004.764,FALSE
1091,12,0.6,5.5,4,0.993052486,16773.0673,FALSE
1092,12,0.6,5.5,5,0.987018292,17870.1725,FALSE
1093,12,0.6,5.5,6,0.973499133,18669.1983,FALSE
1094,12,0.6,5.5,7,0.953188685,19306.0494,FALSE
1095,12,0.6,5.5,8,0.928636185,19853.877,FALSE
1096,12,0.6,6,1,0.99499673,8307.78382,TRUE
1097,12,0.6,6,2,0.994850518,-21977.4198,TRUE
1098,12,0.6,6,3,0.994679024,16563.0951,FALSE
1099,12,0.6,6,4,0.992835523,17497.0727,FALSE
1100,12,0.6,6,5,0.987217773,18755.2116,FALSE
1101,12,0.6,6,6,0.975231119,19733.3809,FALSE
1102,12,0.6,6,7,0.957496237,20566.438,FALSE
1103,12,0.6,6,8,0.936024138,21320.5501,FALSE
1104,12,0.8,3.5,1,0.994999107,7546.05536,FALSE
1105,12,0.8,3.5,2,0.994994776,11253.8097,FALSE
1106,12,0.8,3.5,3,0.99497799,13653.858,FALSE
1107,12,0.8,3.5,4,0.994642326,13479.3707,FALSE
1108,12,0.8,3.5,5,0.991145331,13844.5217,FALSE
1109,12,0.8,3.5,6,0.994999807,18963.5849,TRUE
1110,12,0.8,3.5,7,0.994992101,16861.0954,TRUE
1111,12,0.8,3.5,8,0.910346754,13231.285,FALSE
1112,12,0.8,4,1,0.994998182,7790.21247,FALSE
1113,12,0.8,4,2,0.994989815,11737.8741,FALSE
1114,12,0.8,4,3,0.994959969,14381.6299,FALSE
1115,12,0.8,4,4,0.994999277,14618.1043,TRUE
1116,12,0.8,4,5,0.991773248,14997.0695,FALSE
1117,12,0.8,4,6,0.981239749,15290.7343,FALSE
1118,12,0.8,4,7,0.959589187,15364.1919,FALSE
1119,12,0.8,4,8,0.92982361,15286.8482,FALSE
1120,12,0.8,4.5,1,0.994996733,8014.03359,FALSE
1121,12,0.8,4.5,2,0.969322564,11274.5987,TRUE
1122,12,0.8,4.5,3,0.994948513,13767.0131,TRUE
1123,12,0.8,4.5,4,0.994556974,-2858.07609,TRUE
1124,12,0.8,4.5,5,0.992059258,16065.4886,FALSE
1125,12,0.8,4.5,6,0.983779494,16569.5792,FALSE
1126,12,0.8,4.5,7,0.966887632,16900.135,FALSE
1127,12,0.8,4.5,8,0.942978934,17104.3305,FALSE
1128,12,0.8,5,1,0.994994463,8221.32842,FALSE
1129,12,0.8,5,2,0.994971682,12595.1537,FALSE
1130,12,0.8,5,3,0.993066799,-719.717307,TRUE
1131,12,0.8,5,4,0.994358944,16160.8823,FALSE
1132,12,0.8,5,5,0.992121773,17066.9735,FALSE
1133,12,0.8,5,6,0.985278769,17757.3246,FALSE
1134,12,0.8,5,7,0.971651003,18307.4984,FALSE
1135,12,0.8,5,8,0.952119808,18753.2614,FALSE
1136,12,0.8,5.5,1,0.994991059,8414.89606,FALSE
1137,12,0.8,5.5,2,0.916077935,71155.7109,TRUE
1138,12,0.8,5.5,3,0.994855207,16256.1525,FALSE
1139,12,0.8,5.5,4,0.994211333,16936.8625,FALSE
1140,12,0.8,5.5,5,0.992036122,18011.0674,FALSE
1141,12,0.8,5.5,6,0.986066095,18873.2947,FALSE
1142,12,0.8,5.5,7,0.974659013,19616.3386,FALSE
1143,12,0.8,5.5,8,0.958325591,20273.0825,FALSE
1144,12,0.8,6,1,0.98785041,8046.03992,TRUE
1145,12,0.8,6,2,0.994975228,-6297.49246,TRUE
1146,12,0.8,6,3,0.9947942,16806.6908,FALSE
1147,12,0.8,6,4,0.994030627,17669.0791,FALSE
1148,12,0.8,6,5,0.991828922,18905.1024,FALSE
1149,12,0.8,6,6,0.986415628,19928.0661,FALSE
1150,12,0.8,6,7,0.976537972,20846.3671,FALSE
1151,12,0.8,6,8,0.962576659,21692.831,FALSE
1152,12,1,3.5,1,0.994999347,7828.25723,FALSE
1153,12,1,3.5,2,0.994996347,11535.3373,FALSE
1154,12,1,3.5,3,0.994986134,13931.8702,FALSE
1155,12,1,3.5,4,0.994879712,13675.4294,FALSE
1156,12,1,3.5,5,0.856885393,10773.5037,TRUE
1157,12,1,3.5,6,0.994996788,21917.7988,TRUE
1158,12,1,3.5,7,0.648588035,25711.008,TRUE
1159,12,1,3.5,8,0.944363974,13806.311,FALSE
1160,12,1,4,1,0.994998653,8068.40707,FALSE
1161,12,1,4,2,0.994992744,12015.0141,FALSE
1162,12,1,4,3,0.994974013,14653.8185,FALSE
1163,12,1,4,4,0.907149462,123192.818,TRUE
1164,12,1,4,5,0.994999209,17133.4823,TRUE
1165,12,1,4,6,0.989940896,15451.3113,FALSE
1166,12,1,4,7,0.978546032,15668.0102,FALSE
1167,12,1,4,8,0.958358234,15742.8205,FALSE
1168,12,1,4.5,1,0.994997579,8288.45016,FALSE
1169,12,1,4.5,2,0.994999509,11396.2091,TRUE
1170,12,1,4.5,3,0.937715286,13007.2387,TRUE
1171,12,1,4.5,4,0.976167379,15382.6908,TRUE
1172,12,1,4.5,5,0.993903839,16201.4525,FALSE
1173,12,1,4.5,6,0.990667705,16717.6607,FALSE
1174,12,1,4.5,7,0.982202621,17147.9018,FALSE
1175,12,1,4.5,8,0.967049793,17476.217,FALSE
1176,12,1,5,1,0.994995893,8492.16654,FALSE
1177,12,1,5,2,0.992194051,11129.616,TRUE
1178,12,1,5,3,0.994999189,32150.4282,TRUE
1179,12,1,5,4,0.994672124,16369.5495,FALSE
1180,12,1,5,5,0.993777903,17219.0503,FALSE
1181,12,1,5,6,0.990951415,17907.306,FALSE
1182,12,1,5,7,0.984217793,18523.0503,FALSE
1183,12,1,5,8,0.972393279,19065.9451,FALSE
1184,12,1,5.5,1,0.952554381,19867.11,TRUE
1185,12,1,5.5,2,0.965253093,11084.6576,TRUE
1186,12,1,5.5,3,0.994902865,16510.9357,FALSE
1187,12,1,5.5,4,0.994567073,17146.8113,FALSE
1188,12,1,5.5,5,0.993593343,18175.9386,FALSE
1189,12,1,5.5,6,0.990959522,19030.5179,FALSE
1190,12,1,5.5,7,0.985268463,19816.8996,FALSE
1191,12,1,5.5,8,0.975630333,20548.234,FALSE
1192,12,1,6,1,0.98347463,9878.11555,TRUE
1193,12,1,6,2,0.994999974,21331.4715,TRUE
1194,12,1,6,3,0.994860084,17056.4031,FALSE
1195,12,1,6,4,0.994437123,17879.7082,FALSE
1196,12,1,6,5,0.993363653,19081.6763,FALSE
1197,12,1,6,6,0.990790364,20095.8724,FALSE
1198,12,1,6,7,0.985720046,21042.8957,FALSE
1199,12,1,6,8,0.977537569,21945.5413,FALSE
1200,12,1.2,3.5,1,0.994999505,8110.49206,FALSE
1201,12,1.2,3.5,2,0.9949973,11817.1357,FALSE
1202,12,1.2,3.5,3,0.994990344,14211.7334,FALSE
1203,12,1.2,3.5,4,0.994937238,13926.948,FALSE
1204,12,1.2,3.5,5,0.994624801,14088.3569,FALSE
1205,12,1.2,3.5,6,0.9949993,23313.1464,TRUE
1206,12,1.2,3.5,7,0.984903517,14270.9681,FALSE
1207,12,1.2,3.5,8,0.967271843,14197.9268,FALSE
1208,12,1.2,4,1,0.994998971,8346.65017,FALSE
1209,12,1.2,4,2,0.994994593,12292.5429,FALSE
1210,12,1.2,4,3,0.994981631,14928.5583,FALSE
1211,12,1.2,4,4,0.994999988,46562.6646,TRUE
1212,12,1.2,4,5,0.994999723,24243.4447,TRUE
1213,12,1.2,4,6,0.99299992,15579.7423,FALSE
1214,12,1.2,4,7,0.987809989,15847.6789,FALSE
1215,12,1.2,4,8,0.976009191,16039.6815,FALSE
1216,12,1.2,4.5,1,0.994998143,8562.96695,FALSE
1217,12,1.2,4.5,2,0.98361689,22933.8853,TRUE
1218,12,1.2,4.5,3,0.942929782,85810.2543,TRUE
1219,12,1.2,4.5,4,0.994852778,15782.266,FALSE
1220,12,1.2,4.5,5,0.994448416,16388.7803,FALSE
1221,12,1.2,4.5,6,0.993070641,16864.3752,FALSE
1222,12,1.2,4.5,7,0.989169141,17311.6736,FALSE
1223,12,1.2,4.5,8,0.980744642,17716.6218,FALSE
1224,12,1.2,5,1,0.994996836,8763.13106,FALSE
1225,12,1.2,5,2,0.948185299,81051.2148,TRUE
1226,12,1.2,5,3,0.994952904,16199.1627,TRUE
1227,12,1.2,5,4,0.994793407,16607.3226,FALSE
1228,12,1.2,5,5,0.994324666,17415.7045,FALSE
1229,12,1.2,5,6,0.992990995,18069.6179,FALSE
1230,12,1.2,5,7,0.989737779,18687.9103,FALSE
1231,12,1.2,5,8,0.983303887,19278.963,FALSE
1232,12,1.2,5.5,1,0.994994857,8949.8534,FALSE
1233,12,1.2,5.5,2,0.994976115,13511.7334,FALSE
1234,12,1.2,5.5,3,0.994929051,16770.8425,FALSE
1235,12,1.2,5.5,4,0.994717085,17381.0079,FALSE
1236,12,1.2,5.5,5,0.994170499,18379.2745,FALSE
1237,12,1.2,5.5,6,0.992810049,19206.4235,FALSE
1238,12,1.2,5.5,7,0.989890596,19990.1659,FALSE
1239,12,1.2,5.5,8,0.984563557,20750.6771,FALSE
1240,12,1.2,6,1,0.994999935,9116.46168,TRUE
1241,12,1.2,6,2,0.994991915,16139.0618,TRUE
1242,12,1.2,6,3,0.994896645,17311.7231,FALSE
1243,12,1.2,6,4,0.994620561,18110.9519,FALSE
1244,12,1.2,6,5,0.993978345,19287.0492,FALSE
1245,12,1.2,6,6,0.99255187,20281.7974,FALSE
1246,12,1.2,6,7,0.989780797,21225.7579,FALSE
1247,12,1.2,6,8,0.985103936,22147.662,FALSE
1248,12,1.4,3.5,1,0.99499961,8392.75011,FALSE
1249,12,1.4,3.5,2,0.994997909,12099.1114,FALSE
1250,12,1.4,3.5,3,0.994992784,14492.5649,FALSE
1251,12,1.4,3.5,4,0.994959755,14195.3354,FALSE
1252,12,1.4,3.5,5,0.994809551,14300.3223,FALSE
1253,12,1.4,3.5,6,0.994998036,23646.5258,TRUE
1254,12,1.4,3.5,7,0.990753705,14412.3143,FALSE
1255,12,1.4,3.5,8,0.980987582,14447.27,FALSE
1256,12,1.4,4,1,0.994999187,8624.932,FALSE
1257,12,1.4,4,2,0.994995784,12570.3436,FALSE
1258,12,1.4,4,3,0.99498613,15204.6666,FALSE
1259,12,1.4,4,4,0.994997059,51426.3782,TRUE
1260,12,1.4,4,5,0.994736492,15507.4099,FALSE
1261,12,1.4,4,6,0.994023805,15743.7606,FALSE
1262,12,1.4,4,7,0.991682203,15992.58,FALSE
1263,12,1.4,4,8,0.98550591,16234.8525,FALSE
1264,12,1.4,4.5,1,0.994998525,8837.53726,FALSE
1265,12,1.4,4.5,2,0.955210712,28171.8346,TRUE
1266,12,1.4,4.5,3,0.993980914,13636.5557,TRUE
1267,12,1.4,4.5,4,0.9948987,16038.597,FALSE
1268,12,1.4,4.5,5,0.994659948,16611.6127,FALSE
1269,12,1.4,4.5,6,0.993944518,17045.869,FALSE
1270,12,1.4,4.5,7,0.99202808,17470.7561,FALSE
1271,12,1.4,4.5,8,0.987637771,17894.6563,FALSE
1272,12,1.4,5,1,0.994997476,9034.18779,FALSE
1273,12,1.4,5,2,0.994987988,13403.3119,FALSE
1274,12,1.4,5,3,0.983306022,3350.8053,TRUE
1275,12,1.4,5,4,0.99485425,16858.3927,FALSE
1276,12,1.4,5,5,0.994561305,17638.9959,FALSE
1277,12,1.4,5,6,0.993804907,18263.676,FALSE
1278,12,1.4,5,7,0.992066083,18862.3824,FALSE
1279,12,1.4,5,8,0.988555855,19458.6746,FALSE
1280,12,1.4,5.5,1,0.99499588,9217.55286,FALSE
1281,12,1.4,5.5,2,0.994964938,11473.2187,TRUE
1282,12,1.4,5.5,3,0.994945164,17034.1063,FALSE
1283,12,1.4,5.5,4,0.994796183,17627.745,FALSE
1284,12,1.4,5.5,5,0.994438164,18602.9773,FALSE
1285,12,1.4,5.5,6,0.993612874,19408.6058,FALSE
1286,12,1.4,5.5,7,0.991931272,20177.3461,FALSE
1287,12,1.4,5.5,8,0.988865144,20938.4796,FALSE
1288,12,1.4,6,1,0.969686162,27075.0268,TRUE
1289,12,1.4,6,2,0.871905536,14513.7547,TRUE
1290,12,1.4,6,3,0.994919463,17570.1834,FALSE
1291,12,1.4,6,4,0.994721027,18353.3277,FALSE
1292,12,1.4,6,5,0.994285793,19511.5668,FALSE
1293,12,1.4,6,6,0.993372464,20490.0856,FALSE
1294,12,1.4,6,7,0.991672445,21423.7205,FALSE
1295,12,1.4,6,8,0.988826807,22345.0746,FALSE
1296,12,1.6,3.5,1,0.994999685,8675.02228,FALSE
1297,12,1.6,3.5,2,0.994998325,12381.1712,FALSE
1298,12,1.6,3.5,3,0.991818476,16258.3884,TRUE
1299,12,1.6,3.5,4,0.994971413,14470.127,FALSE
1300,12,1.6,3.5,5,0.99488192,14544.7478,FALSE
1301,12,1.6,3.5,6,0.990181498,36433.9115,TRUE
1302,12,1.6,3.5,7,0.99304372,14547.3176,FALSE
1303,12,1.6,3.5,8,0.988163263,14613.9731,FALSE
1304,12,1.6,4,1,0.994999339,8903.23882,FALSE
1305,12,1.6,4,2,0.994996602,12848.3227,FALSE
1306,12,1.6,4,3,0.994989059,15481.5469,FALSE
1307,12,1.6,4,4,0.994998182,28467.9063,TRUE
1308,12,1.6,4,5,0.994824903,15749.3727,FALSE
1309,12,1.6,4,6,0.994422172,15946.7084,FALSE
1310,12,1.6,4,7,0.993227521,16158.2738,FALSE
1311,12,1.6,4,8,0.990057928,16396.2934,FALSE
1312,12,1.6,4.5,1,0.994998796,9112.14524,FALSE
1313,12,1.6,4.5,2,0.950705361,44014.717,TRUE
1314,12,1.6,4.5,3,0.994981794,16131.119,FALSE
1315,12,1.6,4.5,4,0.994924777,16301.5478,FALSE
1316,12,1.6,4.5,5,0.994764151,16851.8522,FALSE
1317,12,1.6,4.5,6,0.994325395,17257.52,FALSE
1318,12,1.6,4.5,7,0.99324613,17655.1087,FALSE
1319,12,1.6,4.5,8,0.99083503,18067.312,FALSE
1320,12,1.6,5,1,0.994997933,9305.29972,FALSE
1321,12,1.6,5,2,0.994990237,13673.9292,FALSE
1322,12,1.6,5,3,0.994995107,17359.263,TRUE
1323,12,1.6,5,4,0.994890067,17116.5789,FALSE
1324,12,1.6,5,5,0.994685693,17877.5288,FALSE
1325,12,1.6,5,6,0.994194545,18481.1966,FALSE
1326,12,1.6,5,7,0.993133661,19060.1404,FALSE
1327,12,1.6,5,8,0.991062125,19645.1055,FALSE
1328,12,1.6,5.5,1,0.992898343,12090.8211,TRUE
1329,12,1.6,5.5,2,0.994984563,14044.9631,FALSE
1330,12,1.6,5.5,3,0.994955882,17298.0133,FALSE
1331,12,1.6,5.5,4,0.994843901,17880.8361,FALSE
1332,12,1.6,5.5,5,0.994587518,18839.5361,FALSE
1333,12,1.6,5.5,6,0.994026306,19628.302,FALSE
1334,12,1.6,5.5,7,0.992935521,20383.964,FALSE
1335,12,1.6,5.5,8,0.991008132,21137.9331,FALSE
1336,12,1.6,6,1,0.968220951,22479.0885,TRUE
1337,12,1.6,6,2,0.994985615,82641.8713,TRUE
1338,12,1.6,6,3,0.994934862,17830.29,FALSE
1339,12,1.6,6,4,0.994783747,18602.209,FALSE
1340,12,1.6,6,5,0.994464482,19745.9692,FALSE
1341,12,1.6,6,6,0.993820366,20711.5241,FALSE
1342,12,1.6,6,7,0.992666325,21636.2377,FALSE
1343,12,1.6,6,8,0.990775238,22552.4724,FALSE
1344,12,1.8,3.5,1,0.99499974,8957.30376,FALSE
1345,12,1.8,3.5,2,0.994998625,12663.2928,FALSE
1346,12,1.8,3.5,3,0.99499544,15055.5579,FALSE
1347,12,1.8,3.5,4,0.994978374,14747.0259,FALSE
1348,12,1.8,3.5,5,0.99491815,14804.4112,FALSE
1349,12,1.8,3.5,6,0.994999765,27593.8812,TRUE
1350,12,1.8,3.5,7,0.994999484,29055.355,TRUE
1351,12,1.8,3.5,8,0.991500227,14759.999,FALSE
1352,12,1.8,4,1,0.994999452,9181.56347,FALSE
1353,12,1.8,4,2,0.994997196,13126.365,FALSE
1354,12,1.8,4,3,0.994991105,15759.0682,FALSE
1355,12,1.8,4,4,0.960292,-39097.1029,TRUE
1356,12,1.8,4,5,0.994999943,11325.6796,TRUE
1357,12,1.8,4,6,0.994612057,16172.9076,FALSE
1358,12,1.8,4,7,0.99390759,16352.4591,FALSE
1359,12,1.8,4,8,0.992148228,16567.7924,FALSE
1360,12,1.8,4.5,1,0.994998997,9386.77905,FALSE
1361,12,1.8,4.5,2,0.978889198,32940.0694,TRUE
1362,12,1.8,4.5,3,0.994985106,16404.1549,FALSE
1363,12,1.8,4.5,4,0.99494139,16568.0943,FALSE
1364,12,1.8,4.5,5,0.994824734,17103.1206,FALSE
1365,12,1.8,4.5,6,0.994524785,17487.071,FALSE
1366,12,1.8,4.5,7,0.993833965,17862.9236,FALSE
1367,12,1.8,4.5,8,0.992372896,18257.5817,FALSE
1368,12,1.8,5,1,0.994998272,9576.44926,FALSE
1369,12,1.8,5,2,0.971539838,69964.4771,TRUE
1370,12,1.8,5,3,0.994897814,43276.7747,TRUE
1371,12,1.8,5,4,0.994913305,17378.4611,FALSE
1372,12,1.8,5,5,0.99476136,18125.1668,FALSE
1373,12,1.8,5,6,0.994411261,18711.0128,FALSE
1374,12,1.8,5,7,0.993694253,19276.0477,FALSE
1375,12,1.8,5,8,0.99234604,19848.1636,FALSE
1376,12,1.8,5.5,1,0.99499716,9753.16546,FALSE
1377,12,1.8,5.5,2,0.948973828,11193.9633,TRUE
1378,12,1.8,5.5,3,0.994963547,17563.7104,FALSE
1379,12,1.8,5.5,4,0.994875733,18138.8912,FALSE
1380,12,1.8,5.5,5,0.994680374,19083.5162,FALSE
1381,12,1.8,5.5,6,0.99426945,19859.7363,FALSE
1382,12,1.8,5.5,7,0.993498958,20603.7052,FALSE
1383,12,1.8,5.5,8,0.99217822,21350.1458,FALSE
1384,12,1.8,6,1,0.994995516,9918.90949,FALSE
1385,12,1.8,6,2,0.9949934,-29414.1838,TRUE
1386,12,1.8,6,3,0.994945954,18091.9248,FALSE
1387,12,1.8,6,4,0.994825969,18854.9226,FALSE
1388,12,1.8,6,5,0.994578851,19987.774,FALSE
1389,12,1.8,6,6,0.99409564,20942.6433,FALSE
1390,12,1.8,6,7,0.993252061,21860.1819,FALSE
1391,12,1.8,6,8,0.991903934,22771.4344,FALSE
1392,12,2,3.5,1,0.994999781,9239.59311,FALSE
1393,12,2,3.5,2,0.99499885,12945.4602,FALSE
